Before erosion ID,Initial X,Initial Y,Initial Z,Norm Initial X,Norm Initial Y,Norm Initial Z,Initial connectivity,Before erosion ID.1,Erosion state,Encoded erosion state,Z location half,Z location 0.22,Z location 0.23,Z location 0.24,Z location 0.25,3 connectivity,1 connectivity,2 Connectivity,4 Connectivity,5 Connectivity,Normalized X,Normalized Y,Normalized Z,Threshold Z
5961,0.178,0.324,0.2917358,0.453,0.996,0.845,0,5961,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.453328375,0.996290801,0.844676223,1
5963,0.0565,0.117,0.2284924,0.00149,0.228,0.619,3,5963,Not eroded,0,1,1,0,0,0,1,0,0,1,1,0.001487542,0.228486647,0.618678805,1
5966,0.0632,0.316,0.2892245,0.0264,0.967,0.836,3,5966,Not eroded,0,1,1,1,1,1,1,0,0,1,1,0.026403868,0.966617211,0.835702206,1
5967,0.261,0.291,0.2387809,0.762,0.874,0.655,3,5967,Not eroded,0,1,1,1,0,0,1,0,0,1,1,0.761993306,0.87388724,0.655444292,1
5969,0.217,0.198,0.2997021,0.598,0.529,0.873,2,5969,Not eroded,0,1,1,1,1,1,1,0,1,1,1,0.598363704,0.528931751,0.873143434,1
5970,0.0946,0.167,0.2427041,0.143,0.414,0.669,0,5970,Not eroded,0,1,1,1,1,0,1,1,1,1,1,0.143175902,0.413946588,0.669463669,1
5974,0.199,0.284,0.3054453,0.531,0.848,0.894,0,5974,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.531424321,0.847922849,0.893666498,1
5975,0.316,0.127,0.2840565,0.967,0.266,0.817,0,5975,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0.966530309,0.265578635,0.817234593,1
5979,0.204,0.235,0.2509393,0.55,0.666,0.699,2,5979,Not eroded,0,1,1,1,1,1,1,0,1,1,1,0.550018594,0.666172107,0.698891782,1
5984,0.219,0.309,0.2554819,0.606,0.941,0.715,0,5984,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0.605801413,0.940652819,0.715124557,1
5986,0.108,0.0933,0.2547132,0.193,0.141,0.712,0,5986,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0.193008553,0.140578635,0.712377643,1
5991,0.234,0.106,0.2379535,0.662,0.188,0.652,5,5991,Not eroded,0,1,1,1,0,0,0,0,0,0,1,0.661584232,0.18768546,0.652487616,1
5993,0.144,0.173,0.2392149,0.327,0.436,0.657,3,5993,Not eroded,0,1,1,1,0,0,1,0,0,1,1,0.326887319,0.43620178,0.656995171,1
5995,0.0813,0.204,0.3271327,0.0937,0.551,0.971,0,5995,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.093715136,0.551186944,0.971165438,1
6000,0.187,0.276,0.325109,0.487,0.818,0.964,0,6000,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.486798066,0.818249258,0.963933837,1
6003,0.203,0.287,0.2884887,0.546,0.859,0.833,2,6003,Not eroded,0,1,1,1,1,1,1,0,1,1,1,0.54629974,0.859050445,0.833072858,1
6006,0.324,0.286,0.2472173,0.996,0.855,0.686,4,6006,Not eroded,0,1,1,1,1,0,0,0,0,1,1,0.996281145,0.855341246,0.685591384,1
6008,0.316,0.0751,0.24383,0.967,0.0731,0.673,3,6008,Not eroded,0,1,1,1,1,0,1,0,0,1,1,0.966530309,0.073071217,0.673487022,1
6011,0.152,0.174,0.2448689,0.357,0.44,0.677,0,6011,Not eroded,0,1,1,1,1,0,1,1,1,1,1,0.356638155,0.439910979,0.677199484,1
6018,0.205,0.17,0.2429065,0.554,0.425,0.67,5,6018,Not eroded,0,1,1,1,1,0,0,0,0,0,1,0.553737449,0.425074184,0.670186936,1
6021,0.234,0.259,0.296399,0.662,0.755,0.861,4,6021,Not eroded,0,1,1,1,1,1,0,0,0,1,1,0.661584232,0.755192878,0.861339956,1
6024,0.324,0.186,0.252831,0.996,0.484,0.706,4,6024,Not eroded,0,1,1,1,1,1,0,0,0,1,1,0.996281145,0.484421365,0.705651686,1
6027,0.273,0.188,0.319398,0.807,0.492,0.944,0,6027,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.806619561,0.491839763,0.943525838,1
6028,0.306,0.225,0.2476262,0.929,0.629,0.687,5,6028,Not eroded,0,1,1,1,1,0,0,0,0,0,1,0.929341763,0.629080119,0.68705257,1
6034,0.115,0.207,0.2290892,0.219,0.562,0.621,0,6034,Not eroded,0,1,1,0,0,0,1,1,1,1,1,0.219040536,0.56231454,0.620811442,1
6040,0.305,0.285,0.2517608,0.926,0.852,0.702,5,6040,Not eroded,0,1,1,1,1,1,0,0,0,0,1,0.925622908,0.851632047,0.701827375,1
6046,0.177,0.184,0.2521151,0.45,0.477,0.703,4,6046,Not eroded,0,1,1,1,1,1,0,0,0,1,1,0.44960952,0.477002967,0.70309345,1
6052,0.0991,0.214,0.2401007,0.16,0.588,0.66,4,6052,Not eroded,0,1,1,1,1,0,0,0,0,1,1,0.159910747,0.588278932,0.660160537,1
6054,0.254,0.0559,0.2917172,0.736,0.00185,0.845,4,6054,Not eroded,0,1,1,1,1,1,0,0,0,1,1,0.735961324,0.001854599,0.844609756,1
6055,0.311,0.0929,0.2776516,0.948,0.139,0.794,2,6055,Not eroded,0,1,1,1,1,1,1,0,1,1,1,0.947936036,0.139094955,0.794346974,1
6061,0.234,0.244,0.2847967,0.662,0.7,0.82,4,6061,Not eroded,0,1,1,1,1,1,0,0,0,1,1,0.661584232,0.699554896,0.819879664,1
6063,0.101,0.23,0.2915229,0.167,0.648,0.844,0,6063,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.166976571,0.647626113,0.843915434,1
6064,0.239,0.0559,0.2519755,0.68,0.00185,0.703,3,6064,Not eroded,0,1,1,1,1,1,1,0,0,1,1,0.680178505,0.001854599,0.702594596,1
6069,0.324,0.301,0.2727022,0.996,0.911,0.777,0,6069,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0.996281145,0.910979228,0.776660517,1
6070,0.249,0.216,0.232741,0.717,0.596,0.634,0,6070,Not eroded,0,1,1,1,0,0,1,1,1,1,1,0.717367051,0.595697329,0.633860984,1
6076,0.12,0.309,0.2917206,0.238,0.941,0.845,0,6076,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.237634808,0.940652819,0.844621906,1
6090,0.0949,0.235,0.2853344,0.144,0.666,0.822,0,6090,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.144291558,0.666172107,0.82180111,1
6092,0.251,0.259,0.2639753,0.725,0.755,0.745,5,6092,Not eroded,0,1,1,1,1,1,0,0,0,0,1,0.72480476,0.755192878,0.745475336,1
6098,0.249,0.246,0.2320835,0.717,0.707,0.632,0,6098,Not eroded,0,1,1,1,0,0,1,1,1,1,1,0.717367051,0.706973294,0.631511437,1
6103,0.283,0.281,0.2922708,0.844,0.837,0.847,3,6103,Not eroded,0,1,1,1,1,1,1,0,0,1,1,0.843808107,0.836795252,0.846588021,1
6110,0.103,0.0838,0.2331053,0.174,0.105,0.635,5,6110,Not eroded,0,1,1,1,0,0,0,0,0,0,1,0.17441428,0.105341246,0.635162793,1
6111,0.0806,0.251,0.2635665,0.0911,0.726,0.744,0,6111,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.091111938,0.725519288,0.744014508,1
6117,0.136,0.19,0.2329043,0.297,0.499,0.634,3,6117,Not eroded,0,1,1,1,0,0,1,0,0,1,1,0.297136482,0.49925816,0.634444529,1
6119,0.204,0.253,0.3157574,0.55,0.733,0.931,0,6119,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.550018594,0.732937685,0.93051632,1
6126,0.259,0.0956,0.22733,0.755,0.149,0.615,0,6126,Not eroded,0,1,1,0,0,0,1,1,1,1,1,0.754555597,0.149109792,0.614525021,1
6132,0.151,0.317,0.2805402,0.353,0.97,0.805,0,6132,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.352919301,0.970326409,0.804669254,1
6134,0.236,0.149,0.2713213,0.669,0.347,0.772,0,6134,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0.669021941,0.347181009,0.771725934,1
6135,0.0797,0.253,0.2512654,0.0878,0.733,0.7,0,6135,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.087764968,0.732937685,0.700057086,1
6136,0.264,0.0655,0.2340685,0.773,0.0375,0.639,3,6136,Not eroded,0,1,1,1,0,0,1,0,0,1,1,0.77314987,0.037462908,0.638604745,1
6142,0.325,0.194,0.2794764,1,0.514,0.801,4,6142,Not eroded,0,1,1,1,1,1,0,0,0,1,1,1,0.514094955,0.800867813,1
6149,0.211,0.177,0.2475203,0.576,0.451,0.687,5,6149,Not eroded,0,1,1,1,1,0,0,0,0,0,1,0.576050576,0.451038576,0.686674141,1
6151,0.108,0.29,0.2702296,0.193,0.87,0.768,0,6151,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.193008553,0.870178042,0.767824794,1
6153,0.203,0.236,0.3162565,0.546,0.67,0.932,0,6153,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.54629974,0.669881306,0.932299831,1
6156,0.177,0.164,0.3000593,0.45,0.403,0.874,0,6156,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.44960952,0.402818991,0.874419872,1
6157,0.217,0.316,0.3102915,0.598,0.967,0.911,0,6157,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.598363704,0.966617211,0.910984174,1
6163,0.227,0.0851,0.2585222,0.636,0.11,0.726,2,6163,Not eroded,0,1,1,1,1,1,1,0,1,1,1,0.63555225,0.110163205,0.725988931,1
6164,0.201,0.0972,0.2571724,0.539,0.155,0.721,0,6164,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0.53886203,0.15504451,0.721165482,1
6167,0.0565,0.298,0.2826639,0.00149,0.9,0.812,3,6167,ERODED,1,1,1,1,1,1,1,0,0,1,1,0.001487542,0.899851632,0.8122582,1
6168,0.172,0.0763,0.2729854,0.431,0.0775,0.778,5,6168,Not eroded,0,1,1,1,1,1,0,0,0,0,1,0.431015247,0.077522255,0.77767252,1
6169,0.0565,0.199,0.2828878,0.00149,0.533,0.813,0,6169,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0.001487542,0.53264095,0.813058296,1
6172,0.299,0.262,0.278484,0.903,0.766,0.797,6,6172,Not eroded,0,1,1,1,1,1,0,0,0,0,0,0.903309781,0.766320475,0.797321517,1
6174,0.281,0.284,0.2733498,0.836,0.848,0.779,6,6174,Not eroded,0,1,1,1,1,1,0,0,0,0,0,0.836370398,0.847922849,0.778974687,1
6176,0.287,0.11,0.265197,0.859,0.203,0.75,5,6176,Not eroded,0,1,1,1,1,1,0,0,0,0,1,0.858683525,0.202522255,0.749841026,1
6179,0.286,0.228,0.2497447,0.855,0.64,0.695,4,6179,Not eroded,0,1,1,1,1,0,0,0,0,1,1,0.854964671,0.640207715,0.694622934,1
6180,0.101,0.116,0.2713344,0.167,0.225,0.772,0,6180,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0.166976571,0.224777448,0.771772746,1
6181,0.126,0.202,0.2289602,0.26,0.544,0.62,4,6181,Not eroded,0,1,1,0,0,0,0,0,0,1,1,0.259947936,0.543768546,0.620350467,1
6183,0.0565,0.231,0.2578724,0.00149,0.651,0.724,0,6183,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.001487542,0.651335312,0.7236669,1
6197,0.271,0.122,0.2947211,0.799,0.247,0.855,0,6197,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.799181852,0.247032641,0.855344057,1
6201,0.255,0.112,0.2626391,0.74,0.21,0.741,0,6201,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0.739680179,0.209940653,0.740700486,1
6205,0.179,0.148,0.2644998,0.457,0.343,0.747,0,6205,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0.457047229,0.34347181,0.747349613,1
6222,0.112,0.0963,0.2313386,0.208,0.152,0.629,3,6222,Not eroded,0,1,1,1,0,0,1,0,0,1,1,0.207883972,0.151706231,0.628849571,1
6233,0.0568,0.0572,0.3280151,0.0026,0.00668,0.974,0,6233,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.002603198,0.006676558,0.974318654,1
6234,0.103,0.279,0.2540978,0.174,0.829,0.71,0,6234,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.17441428,0.829376855,0.710178539,1
6237,0.187,0.234,0.2404856,0.487,0.662,0.662,5,6237,Not eroded,0,1,1,1,1,0,0,0,0,0,1,0.486798066,0.662462908,0.66153596,1
6238,0.324,0.243,0.2404182,0.996,0.696,0.661,3,6238,Not eroded,0,1,1,1,1,0,1,0,0,1,1,0.996281145,0.695845697,0.661295109,1
6240,0.286,0.0743,0.2962216,0.855,0.0701,0.861,3,6240,Not eroded,0,1,1,1,1,1,1,0,0,1,1,0.854964671,0.070103858,0.860706025,1
6242,0.19,0.064,0.2862916,0.498,0.0319,0.825,0,6242,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.49795463,0.03189911,0.825221621,1
6243,0.324,0.199,0.2317873,0.996,0.533,0.63,6,6243,Not eroded,0,1,1,1,0,0,0,0,0,0,0,0.996281145,0.53264095,0.63045298,1
6249,0.239,0.133,0.3190122,0.68,0.288,0.942,0,6249,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.680178505,0.287833828,0.9421472,1
6252,0.232,0.324,0.2547299,0.654,0.996,0.712,3,6252,Not eroded,0,1,1,1,1,1,1,0,0,1,1,0.654146523,0.996290801,0.712437319,1
6256,0.192,0.11,0.2563382,0.505,0.203,0.718,0,6256,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0.505392339,0.202522255,0.718184506,1
6259,0.319,0.31,0.2860249,0.978,0.944,0.824,0,6259,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0.977686872,0.944362018,0.824268581,1
6261,0.184,0.0962,0.2702015,0.476,0.151,0.768,0,6261,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0.475641502,0.151335312,0.767724379,1
6262,0.285,0.271,0.2613672,0.851,0.8,0.736,5,6262,Not eroded,0,1,1,1,1,1,0,0,0,0,1,0.851245816,0.799703264,0.73615541,1
6264,0.281,0.254,0.2834267,0.836,0.737,0.815,5,6264,Not eroded,0,1,1,1,1,1,0,0,0,0,1,0.836370398,0.736646884,0.814984031,1
6267,0.0565,0.194,0.2739438,0.00149,0.514,0.781,0,6267,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0.001487542,0.514094955,0.781097319,1
6272,0.29,0.188,0.2878073,0.87,0.492,0.831,2,6272,Not eroded,0,1,1,1,1,1,1,0,1,1,1,0.869840089,0.491839763,0.830637906,1
6275,0.325,0.204,0.2649933,1,0.551,0.749,3,6275,Not eroded,0,1,1,1,1,1,1,0,0,1,1,1,0.551186944,0.749113113,1
6276,0.29,0.219,0.2458176,0.87,0.607,0.681,4,6276,Not eroded,0,1,1,1,1,0,0,0,0,1,1,0.869840089,0.606824926,0.68058962,1
6280,0.212,0.193,0.2434024,0.58,0.51,0.672,0,6280,Not eroded,0,1,1,1,1,0,1,1,1,1,1,0.579769431,0.510385757,0.671959012,1
6285,0.316,0.163,0.2520885,0.967,0.399,0.703,6,6285,Not eroded,0,1,1,1,1,1,0,0,0,0,0,0.966530309,0.399109792,0.702998396,1
6286,0.0942,0.132,0.3227427,0.142,0.284,0.955,0,6286,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.14168836,0.284124629,0.955477972,1
6288,0.218,0.155,0.3268115,0.602,0.369,0.97,0,6288,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.602082559,0.369436202,0.970017644,1
6292,0.217,0.204,0.2600462,0.598,0.551,0.731,4,6292,Not eroded,0,1,1,1,1,1,0,0,0,1,1,0.598363704,0.551186944,0.731434876,1
6293,0.158,0.174,0.2532755,0.379,0.44,0.707,0,6293,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0.378951283,0.439910979,0.707240087,1
6298,0.289,0.265,0.2972032,0.866,0.777,0.864,6,6298,Not eroded,0,1,1,1,1,1,0,0,0,0,0,0.866121235,0.777448071,0.864213728,1
6302,0.205,0.186,0.277305,0.554,0.484,0.793,3,6302,Not eroded,0,1,1,1,1,1,1,0,0,1,1,0.553737449,0.484421365,0.793108414,1
6303,0.0879,0.0559,0.2888506,0.118,0.00185,0.834,0,6303,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0.118259576,0.001854599,0.834366091,1
6308,0.251,0.196,0.2842096,0.725,0.522,0.818,0,6308,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0.72480476,0.521513353,0.817781689,1
6316,0.0722,0.162,0.2409857,0.0599,0.395,0.663,0,6316,Not eroded,0,1,1,1,1,0,1,1,1,1,1,0.059873559,0.395400593,0.663323045,1
6318,0.0571,0.26,0.2409804,0.00372,0.759,0.663,0,6318,ERODED,1,1,1,1,1,0,1,1,1,1,1,0.003718855,0.758902077,0.663304105,1
6322,0.177,0.0682,0.2303596,0.45,0.0475,0.625,5,6322,Not eroded,0,1,1,1,0,0,0,0,0,0,1,0.44960952,0.047477745,0.625351159,1
6325,0.315,0.141,0.2630674,0.963,0.318,0.742,4,6325,Not eroded,0,1,1,1,1,1,0,0,0,1,1,0.962811454,0.317507418,0.742230997,1
6326,0.137,0.306,0.2631284,0.301,0.93,0.742,0,6326,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.300855337,0.929525223,0.742448978,1
6328,0.058,0.122,0.2699229,0.00707,0.247,0.767,4,6328,Not eroded,0,1,1,1,1,1,0,0,0,1,1,0.007065824,0.247032641,0.766728815,1
6337,0.234,0.206,0.2514614,0.662,0.559,0.701,4,6337,Not eroded,0,1,1,1,1,1,0,0,0,1,1,0.661584232,0.558605341,0.700757483,1
6338,0.325,0.272,0.2860943,1,0.803,0.825,3,6338,Not eroded,0,1,1,1,1,1,1,0,0,1,1,1,0.803412463,0.824516579,1
6339,0.17,0.142,0.2640222,0.424,0.321,0.746,0,6339,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0.423577538,0.321216617,0.745642931,1
6340,0.318,0.207,0.2904016,0.974,0.562,0.84,4,6340,Not eroded,0,1,1,1,1,1,0,0,0,1,1,0.973968018,0.56231454,0.83990852,1
6346,0.24,0.266,0.2921484,0.684,0.781,0.846,5,6346,Not eroded,0,1,1,1,1,1,0,0,0,0,1,0.68389736,0.78115727,0.84615063,1
6348,0.211,0.184,0.3238405,0.576,0.477,0.959,0,6348,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0.576050576,0.477002967,0.95940091,1
6350,0.232,0.149,0.3072047,0.654,0.347,0.9,0,6350,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.654146523,0.347181009,0.899953634,1
6353,0.0564,0.323,0.2886451,0.00112,0.993,0.834,2,6353,Not eroded,0,1,1,1,1,1,1,0,1,1,1,0.001115656,0.992581602,0.833631747,1
6360,0.0898,0.0559,0.2727626,0.125,0.00185,0.777,4,6360,Not eroded,0,1,1,1,1,1,0,0,0,1,1,0.1253254,0.001854599,0.776876354,1
6361,0.207,0.186,0.2338097,0.561,0.484,0.638,0,6361,Not eroded,0,1,1,1,0,0,1,1,1,1,1,0.561175158,0.484421365,0.637679935,1
6362,0.0891,0.122,0.2571478,0.123,0.247,0.721,2,6362,Not eroded,0,1,1,1,1,1,1,0,1,1,1,0.122722202,0.247032641,0.721077575,1
6363,0.0787,0.26,0.2804491,0.084,0.759,0.804,0,6363,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.084046114,0.758902077,0.804343713,1
6364,0.0806,0.245,0.2714075,0.0911,0.703,0.772,0,6364,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.091111938,0.703264095,0.772033966,1
6366,0.14,0.073,0.2473075,0.312,0.0653,0.686,3,6366,Not eroded,0,1,1,1,1,0,1,0,0,1,1,0.3120119,0.065281899,0.68591371,1
6371,0.286,0.141,0.3178378,0.855,0.318,0.938,0,6371,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.854964671,0.317507418,0.937950534,1
6372,0.236,0.324,0.2857503,0.669,0.996,0.823,0,6372,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.669021941,0.996290801,0.82328731,1
6376,0.324,0.0784,0.2740865,0.996,0.0853,0.782,0,6376,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0.996281145,0.085311573,0.781607251,1
6379,0.318,0.0808,0.2666093,0.974,0.0942,0.755,0,6379,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0.973968018,0.09421365,0.754887816,1
6381,0.0565,0.155,0.2657341,0.00149,0.369,0.752,3,6381,Not eroded,0,1,1,1,1,1,1,0,0,1,1,0.001487542,0.369436202,0.751760328,1
6383,0.277,0.317,0.2479668,0.821,0.97,0.688,5,6383,Not eroded,0,1,1,1,1,0,0,0,0,0,1,0.82149498,0.970326409,0.688269689,1
6390,0.199,0.106,0.2622002,0.531,0.188,0.739,0,6390,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0.531424321,0.18768546,0.739132097,1
6391,0.325,0.158,0.2354987,1,0.381,0.644,2,6391,Not eroded,0,1,1,1,0,0,1,0,1,1,1,1,0.380563798,0.643715499,1
6396,0.324,0.0856,0.2602721,0.996,0.112,0.732,3,6396,Not eroded,0,1,1,1,1,1,1,0,0,1,1,0.996281145,0.112017804,0.732242119,1
6401,0.186,0.132,0.2625595,0.483,0.284,0.74,0,6401,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0.483079212,0.284124629,0.740416039,1
6405,0.112,0.304,0.2888754,0.208,0.922,0.834,0,6405,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.207883972,0.922106825,0.834454713,1
6407,0.0962,0.171,0.281644,0.149,0.429,0.809,0,6407,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0.149126069,0.428783383,0.808613634,1
6408,0.142,0.256,0.3000754,0.319,0.744,0.874,0,6408,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.31944961,0.744065282,0.874477405,1
6409,0.136,0.2,0.2308272,0.297,0.536,0.627,4,6409,Not eroded,0,1,1,1,0,0,0,0,0,1,1,0.297136482,0.536350148,0.627022106,1
6412,0.274,0.0696,0.2806648,0.81,0.0527,0.805,0,6412,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0.810338416,0.052670623,0.805114507,1
6413,0.211,0.196,0.230715,0.576,0.522,0.627,5,6413,Not eroded,0,1,1,1,0,0,0,0,0,0,1,0.576050576,0.521513353,0.626621165,1
6415,0.0565,0.0987,0.2432202,0.00149,0.161,0.671,3,6415,Not eroded,0,1,1,1,1,0,1,0,0,1,1,0.001487542,0.160608309,0.671307929,1
6417,0.296,0.117,0.32201,0.892,0.228,0.953,0,6417,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.892153217,0.228486647,0.952859702,1
6431,0.178,0.163,0.2368024,0.453,0.399,0.648,0,6431,Not eroded,0,1,1,1,0,0,1,1,1,1,1,0.453328375,0.399109792,0.648374212,1
6432,0.224,0.159,0.3003007,0.624,0.384,0.875,0,6432,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.624395686,0.384272997,0.875282504,1
6434,0.283,0.324,0.257636,0.844,0.996,0.723,3,6434,Not eroded,0,1,1,1,1,1,1,0,0,1,1,0.843808107,0.996290801,0.722822136,1
6436,0.0565,0.102,0.2685188,0.00149,0.173,0.762,3,6436,Not eroded,0,1,1,1,1,1,1,0,0,1,1,0.001487542,0.172848665,0.761711327,1
6446,0.153,0.324,0.2339366,0.36,0.996,0.638,3,6446,ERODED,1,1,1,1,0,0,1,0,0,1,1,0.36035701,0.996290801,0.638133406,1
6450,0.299,0.0888,0.2708698,0.903,0.124,0.77,3,6450,Not eroded,0,1,1,1,1,1,1,0,0,1,1,0.903309781,0.12388724,0.770112519,1
6452,0.271,0.246,0.2334653,0.799,0.707,0.636,6,6452,Not eroded,0,1,1,1,0,0,0,0,0,0,0,0.799181852,0.706973294,0.636449237,1
6457,0.0567,0.159,0.278902,0.00223,0.384,0.799,3,6457,Not eroded,0,1,1,1,1,1,1,0,0,1,1,0.002231313,0.384272997,0.798815221,1
6461,0.258,0.0559,0.2389228,0.751,0.00185,0.656,3,6461,Not eroded,0,1,1,1,0,0,1,0,0,1,1,0.750836742,0.001854599,0.655951365,1
6465,0.242,0.148,0.3042214,0.691,0.343,0.889,0,6465,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.691335069,0.34347181,0.889292947,1
6466,0.29,0.184,0.2595672,0.87,0.477,0.73,3,6466,Not eroded,0,1,1,1,1,1,1,0,0,1,1,0.869840089,0.477002967,0.729723191,1
6467,0.275,0.227,0.2359161,0.814,0.636,0.645,3,6467,Not eroded,0,1,1,1,0,0,1,0,0,1,1,0.81405727,0.636498516,0.645207059,1
6470,0.063,0.262,0.3251272,0.0257,0.766,0.964,0,6470,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.025660097,0.766320475,0.963998874,1
6477,0.159,0.11,0.2334126,0.383,0.203,0.636,4,6477,Not eroded,0,1,1,1,0,0,0,0,0,1,1,0.382670138,0.202522255,0.636260916,1
6484,0.215,0.184,0.2407162,0.591,0.477,0.662,5,6484,Not eroded,0,1,1,1,1,0,0,0,0,0,1,0.590925995,0.477002967,0.662359999,1
6486,0.247,0.161,0.2729553,0.71,0.392,0.778,0,6486,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.709929342,0.391691395,0.777564959,1
6489,0.121,0.0913,0.2960489,0.241,0.133,0.86,0,6489,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.241353663,0.133160237,0.86008889,1
6491,0.118,0.297,0.2760657,0.23,0.896,0.789,0,6491,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.230197099,0.896142433,0.788679832,1
6494,0.291,0.138,0.3275633,0.874,0.306,0.973,0,6494,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.873558944,0.306379822,0.972704167,1
6495,0.143,0.248,0.2921232,0.323,0.714,0.846,0,6495,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.323168464,0.714391691,0.846060579,1
6499,0.253,0.195,0.2664488,0.732,0.518,0.754,0,6499,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0.732242469,0.517804154,0.754314276,1
6506,0.173,0.0644,0.319821,0.435,0.0334,0.945,0,6506,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.434734102,0.033382789,0.94503741,1
6509,0.136,0.0652,0.2526492,0.297,0.0364,0.705,5,6509,Not eroded,0,1,1,1,1,1,0,0,0,0,1,0.297136482,0.036350148,0.705002032,1
6510,0.267,0.228,0.3055911,0.784,0.64,0.894,0,6510,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.784306434,0.640207715,0.894187508,1
6512,0.324,0.199,0.2524118,0.996,0.533,0.704,5,6512,Not eroded,0,1,1,1,1,1,0,0,0,0,1,0.996281145,0.53264095,0.704153694,1
6514,0.281,0.183,0.2942625,0.836,0.473,0.854,3,6514,Not eroded,0,1,1,1,1,1,1,0,0,1,1,0.836370398,0.473293769,0.85370527,1
6518,0.13,0.276,0.2563604,0.275,0.818,0.718,0,6518,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.274823354,0.818249258,0.718263837,1
6519,0.0958,0.324,0.3090598,0.148,0.996,0.907,0,6519,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.147638527,0.996290801,0.90658275,1
6522,0.177,0.262,0.3001223,0.45,0.766,0.875,0,6522,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.44960952,0.766320475,0.874645,1
6525,0.143,0.093,0.2881053,0.323,0.139,0.832,0,6525,ERODED,1,1,1,1,1,1,1,1,1,1,1,0.323168464,0.139465875,0.831702796,1
6527,0.243,0.243,0.2599191,0.695,0.696,0.731,4,6527,Not eroded,0,1,1,1,1,1,0,0,0,1,1,0.695053923,0.695845697,0.73098069,1
