Before erosion ID,Initial X,Initial Y,Initial Z,Norm Initial X,Norm Initial Y,Norm Initial Z,Initial connectivity,Before erosion ID.1,Erosion state,Encoded erosion state,Z location Half,Norm Z location 0.5714,Norm Z location 0.60714,Norm Z location 0.6429,Norm Z location 0.6786,Norm Z location 0.7143,Z location 0.22,Z location 0.23,Z location 0.24,Z location 0.25,3 connectivity,1 connectivity,2 connectivity,4 connectivity,5 connectivity,Normalized X,Normalized Y,Normalized Z,Threshold Z
359,0.0563,0.291,0.279,0.00335,0.874,0.797,0,359,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003350707371556236,0.8736529171311779,0.7966464502318945,1
362,0.226,0.272,0.294,0.635,0.803,0.85,5,362,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0.6351451973194341,0.8030471943515423,0.8501605422761327,1
366,0.251,0.21,0.287,0.728,0.573,0.825,4,366,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0.7282204020848846,0.5726495726495726,0.8251872993221547,1
367,0.185,0.178,0.233,0.483,0.454,0.633,0,367,Not eroded,0,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,0.4825018615040953,0.45373467112597543,0.6325365679628969,1
368,0.177,0.17,0.285,0.453,0.424,0.818,4,368,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0.45271779597915107,0.4240059457450762,0.8180520870495896,1
369,0.0562,0.314,0.251,0.00298,0.959,0.697,0,369,Not eroded,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.0029784065524944233,0.9591230026012635,0.6967534784159829,1
372,0.254,0.324,0.316,0.739,0.996,0.929,0,372,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7393894266567387,0.9962839093273876,0.9286478772743488,1
374,0.324,0.253,0.268,1.0,0.732,0.757,3,374,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1.0,0.7324414715719063,0.7574027827327864,1
376,0.143,0.093,0.236,0.326,0.138,0.643,3,376,Not eroded,0,1,1,1,1,0,0,1,1,0,0,1,0,0,1,1,0.3261355174981384,0.13786696395392048,0.6432393863717445,1
377,0.134,0.0566,0.297,0.293,0.0026,0.861,0,377,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.29262844378257635,0.0026012634708286854,0.8608633606849804,1
379,0.0738,0.294,0.293,0.0685,0.885,0.847,0,379,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.06850335070737158,0.8848011891490152,0.8465929361398501,1
383,0.212,0.302,0.304,0.583,0.915,0.886,0,383,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5830230826507817,0.9145299145299145,0.8858366036389582,1
384,0.215,0.263,0.245,0.594,0.77,0.675,0,384,Not eroded,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0.5941921072226358,0.7696023782980305,0.6753478415982875,1
390,0.108,0.229,0.288,0.196,0.643,0.829,4,390,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0.19583023082650783,0.6432552954292085,0.8287549054584373,1
391,0.291,0.11,0.233,0.877,0.201,0.633,5,391,Not eroded,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0.8771407297096052,0.2010405053883315,0.6325365679628969,1
393,0.256,0.305,0.256,0.747,0.926,0.715,0,393,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7468354430379747,0.9256781865477517,0.7145915090973957,1
394,0.0919,0.21,0.271,0.136,0.573,0.768,3,394,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0.1358897989575577,0.5726495726495726,0.7681056011416341,1
398,0.243,0.0564,0.222,0.698,0.00186,0.593,4,398,Not eroded,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0.6984363365599404,0.0018580453363062075,0.5932929004637888,1
399,0.267,0.0566,0.261,0.788,0.0026,0.732,2,399,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0.7877885331347729,0.0026012634708286854,0.7324295397788084,1
401,0.151,0.17,0.283,0.356,0.424,0.811,6,401,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.35591958302308263,0.4240059457450762,0.8109168747770246,1
405,0.289,0.113,0.222,0.87,0.212,0.593,4,405,Not eroded,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0.8696947133283692,0.21218877740616873,0.5932929004637888,1
407,0.175,0.316,0.289,0.445,0.967,0.832,4,407,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0.44527177959791503,0.9665551839464883,0.8323225115947199,1
408,0.308,0.133,0.234,0.94,0.287,0.636,4,408,Not eroded,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0.9404318689501117,0.28651059085841696,0.6361041740991795,1
409,0.114,0.247,0.286,0.218,0.71,0.822,5,409,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0.21816827997021596,0.7101449275362318,0.8216196931858722,1
411,0.239,0.0634,0.238,0.684,0.0279,0.65,6,411,Not eroded,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0.6835443037974683,0.027870680044593088,0.6503745986443097,1
412,0.282,0.115,0.229,0.844,0.22,0.618,3,412,Not eroded,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0.843633655994043,0.21962095875139356,0.6182661434177668,1
414,0.0639,0.162,0.259,0.0316,0.394,0.725,6,414,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.03164556962025317,0.3942772203641769,0.7252943275062433,1
420,0.226,0.0787,0.255,0.635,0.0847,0.711,4,420,Not eroded,0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0.6351451973194341,0.08472686733556302,0.7110239029611132,1
422,0.287,0.091,0.262,0.862,0.13,0.736,5,422,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0.8622486969471331,0.13043478260869565,0.735997145915091,1
428,0.173,0.119,0.308,0.438,0.234,0.9,0,428,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.437825763216679,0.23448532144184314,0.9001070281840884,1
430,0.0937,0.308,0.323,0.143,0.937,0.954,0,430,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.14259121370067016,0.936826458565589,0.9536211202283268,1
437,0.243,0.0608,0.315,0.698,0.0182,0.925,0,437,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6984363365599404,0.018208844295800823,0.9250802711380662,1
438,0.298,0.312,0.273,0.903,0.952,0.775,0,438,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9032017870439314,0.9516908212560387,0.7752408134141991,1
444,0.241,0.289,0.275,0.691,0.866,0.782,0,444,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6909903201787043,0.866220735785953,0.7823760256867642,1
445,0.0752,0.24,0.287,0.0737,0.684,0.825,2,445,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0.0737155621742368,0.684132292827945,0.8251872993221547,1
448,0.18,0.292,0.269,0.464,0.877,0.761,5,448,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0.46388682055100516,0.8773690078037903,0.760970388869069,1
452,0.225,0.258,0.309,0.631,0.751,0.904,0,452,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6314221891288161,0.7510219249349684,0.903674634320371,1
456,0.324,0.104,0.302,1.0,0.179,0.879,0,456,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.178743961352657,0.8787013913663931,1
457,0.253,0.139,0.311,0.736,0.309,0.911,0,457,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7356664184661206,0.30880713489409145,0.9108098465929361,1
461,0.266,0.065,0.244,0.784,0.0338,0.672,5,461,Not eroded,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0.7840655249441549,0.03381642512077296,0.6717802354620049,1
469,0.213,0.12,0.294,0.587,0.238,0.85,5,469,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0.5867460908413998,0.23820141211445556,0.8501605422761327,1
473,0.315,0.114,0.219,0.966,0.216,0.583,4,473,Not eroded,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.9664929262844378,0.21590486807878115,0.5825900820549411,1
474,0.162,0.0965,0.219,0.397,0.151,0.583,0,474,Not eroded,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0.39687267311988084,0.15087328130806393,0.5825900820549411,1
475,0.136,0.259,0.292,0.3,0.755,0.843,0,475,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3000744601638124,0.7547380156075808,0.8430253300035676,1
477,0.106,0.21,0.279,0.188,0.573,0.797,4,477,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0.18838421444527179,0.5726495726495726,0.7966464502318945,1
483,0.314,0.154,0.252,0.963,0.365,0.7,6,483,Not eroded,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0.9627699180938197,0.36454849498327757,0.7003210845522655,1
487,0.221,0.269,0.286,0.617,0.792,0.822,2,487,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0.616530156366344,0.791898922333705,0.8216196931858722,1
490,0.161,0.126,0.225,0.393,0.26,0.604,5,490,Not eroded,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.39314966492926284,0.26049795615013005,0.6039957188726365,1
491,0.155,0.2,0.296,0.371,0.535,0.857,4,491,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0.3708116157855547,0.5354886659234486,0.8572957545486978,1
492,0.175,0.281,0.325,0.445,0.836,0.961,0,492,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.44527177959791503,0.8364920104050539,0.9607563325008919,1
494,0.174,0.0833,0.264,0.442,0.102,0.743,0,494,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.44154877140729704,0.10182088442958008,0.7431323581876561,1
495,0.324,0.207,0.237,1.0,0.562,0.647,3,495,Not eroded,0,1,1,1,1,0,0,1,1,0,0,1,0,0,1,1,1.0,0.5615013006317353,0.6468069925080271,1
496,0.324,0.156,0.273,1.0,0.372,0.775,0,496,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.3719806763285024,0.7752408134141991,1
498,0.179,0.297,0.247,0.46,0.896,0.682,0,498,Not eroded,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0.4601638123603871,0.8959494611668524,0.6824830538708526,1
502,0.25,0.109,0.24,0.724,0.197,0.658,3,502,Not eroded,0,1,1,1,1,0,0,1,1,0,0,1,0,0,1,1,0.7244973938942665,0.19732441471571907,0.6575098109168748,1
507,0.298,0.278,0.235,0.903,0.825,0.64,0,507,Not eroded,0,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,0.9032017870439314,0.8253437383872168,0.639671780235462,1
508,0.13,0.0564,0.261,0.278,0.00186,0.732,3,508,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0.2777364110201042,0.0018580453363062075,0.7324295397788084,1
509,0.188,0.143,0.299,0.494,0.324,0.868,2,509,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0.49367088607594933,0.323671497584541,0.8679985729575455,1
510,0.174,0.137,0.217,0.442,0.301,0.575,4,510,Not eroded,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.44154877140729704,0.3013749535488666,0.575454869782376,1
519,0.151,0.287,0.232,0.356,0.859,0.629,6,519,Not eroded,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0.35591958302308263,0.8587885544407282,0.6289689618266144,1
521,0.129,0.127,0.29,0.274,0.264,0.836,4,521,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0.2740134028294862,0.26421404682274247,0.8358901177310024,1
523,0.216,0.311,0.296,0.598,0.948,0.857,4,523,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0.5979151154132538,0.9479747305834262,0.8572957545486978,1
524,0.0562,0.0704,0.288,0.00298,0.0539,0.829,4,524,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0.0029784065524944233,0.05388331475287999,0.8287549054584373,1
536,0.194,0.265,0.296,0.516,0.777,0.857,0,536,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5160089352196575,0.7770345596432553,0.8572957545486978,1
541,0.234,0.324,0.292,0.665,0.996,0.843,0,541,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6649292628443783,0.9962839093273876,0.8430253300035676,1
545,0.314,0.0565,0.295,0.963,0.00223,0.854,0,545,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9627699180938197,0.002229654403567459,0.8537281484124153,1
552,0.104,0.18,0.302,0.181,0.461,0.879,0,552,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.18093819806403572,0.46116685247120026,0.8787013913663931,1
560,0.28,0.103,0.313,0.836,0.175,0.918,0,560,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8361876396128072,0.17502787068004458,0.9179450588655012,1
566,0.104,0.324,0.23,0.181,0.996,0.622,3,566,Not eroded,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0.18093819806403572,0.9962839093273876,0.6218337495540492,1
568,0.23,0.0669,0.241,0.65,0.0409,0.661,6,568,Not eroded,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0.6500372300819062,0.04087699739873654,0.6610774170531574,1
570,0.123,0.256,0.26,0.252,0.744,0.729,0,570,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2516753536857781,0.7435897435897436,0.7288619336425259,1
571,0.281,0.156,0.315,0.84,0.372,0.925,0,571,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8399106478034253,0.3719806763285024,0.9250802711380662,1
573,0.164,0.16,0.26,0.404,0.387,0.729,3,573,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0.4043186895011169,0.38684503901895206,0.7288619336425259,1
575,0.273,0.124,0.275,0.81,0.253,0.782,3,575,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0.810126582278481,0.2530657748049052,0.7823760256867642,1
576,0.197,0.203,0.292,0.527,0.547,0.843,4,576,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0.5271779597915115,0.5466369379412858,0.8430253300035676,1
580,0.163,0.283,0.27,0.401,0.844,0.765,4,580,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0.4005956813104989,0.8439241917502786,0.7645379950053515,1
582,0.237,0.268,0.223,0.676,0.788,0.597,0,582,Not eroded,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0.6760982874162322,0.7881828316610926,0.5968605066000714,1
583,0.119,0.0564,0.274,0.237,0.00186,0.779,4,583,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0.23678332092330598,0.0018580453363062075,0.7788084195504817,1
587,0.274,0.321,0.257,0.814,0.985,0.718,0,587,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8138495904690991,0.9851356373095503,0.7181591152336783,1
590,0.123,0.274,0.306,0.252,0.81,0.893,3,590,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0.2516753536857781,0.8104793756967671,0.8929718159115233,1
591,0.213,0.167,0.29,0.587,0.413,0.836,3,591,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0.5867460908413998,0.41285767372723897,0.8358901177310024,1
593,0.287,0.104,0.226,0.862,0.179,0.608,4,593,Not eroded,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0.8622486969471331,0.178743961352657,0.6075633250089191,1
595,0.102,0.21,0.266,0.173,0.573,0.75,4,595,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0.17349218168279967,0.5726495726495726,0.7502675704602213,1
599,0.152,0.214,0.23,0.36,0.588,0.622,0,599,Not eroded,0,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0.3596425912137006,0.5875139353400223,0.6218337495540492,1
601,0.144,0.178,0.224,0.33,0.454,0.6,0,601,Not eroded,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0.32985852568875645,0.45373467112597543,0.600428112736354,1
606,0.204,0.11,0.281,0.553,0.201,0.804,0,606,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5532390171258376,0.2010405053883315,0.8037816625044596,1
607,0.0806,0.152,0.223,0.0938,0.357,0.597,4,607,Not eroded,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0.09381980640357411,0.35711631363805274,0.5968605066000714,1
611,0.129,0.105,0.285,0.274,0.182,0.818,0,611,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2740134028294862,0.1824600520252694,0.8180520870495896,1
612,0.17,0.127,0.252,0.427,0.264,0.7,6,612,Not eroded,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0.42665673864482506,0.26421404682274247,0.7003210845522655,1
614,0.151,0.112,0.23,0.356,0.208,0.622,5,614,Not eroded,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0.35591958302308263,0.20847268673355632,0.6218337495540492,1
622,0.123,0.182,0.223,0.252,0.469,0.597,4,622,Not eroded,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0.2516753536857781,0.4685990338164251,0.5968605066000714,1
623,0.165,0.239,0.296,0.408,0.68,0.857,4,623,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0.40804169769173493,0.6804162021553325,0.8572957545486978,1
624,0.259,0.211,0.316,0.758,0.576,0.929,0,624,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7580044676098288,0.576365663322185,0.9286478772743488,1
625,0.194,0.153,0.298,0.516,0.361,0.864,0,625,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5160089352196575,0.36083240431066516,0.8644309668212629,1
626,0.137,0.315,0.314,0.304,0.963,0.922,0,626,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3037974683544304,0.9628390932738758,0.9215126650017837,1
628,0.0683,0.324,0.313,0.048,0.996,0.918,0,628,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.04802680565897245,0.9962839093273876,0.9179450588655012,1
636,0.314,0.057,0.216,0.963,0.00409,0.572,0,636,Not eroded,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0.9627699180938197,0.004087699739873667,0.5718872636460934,1
637,0.312,0.174,0.302,0.955,0.439,0.879,0,637,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9553239017125837,0.43887030843552577,0.8787013913663931,1
639,0.241,0.215,0.299,0.691,0.591,0.868,5,639,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0.6909903201787043,0.5912300260126346,0.8679985729575455,1
642,0.324,0.117,0.248,1.0,0.227,0.686,2,642,Not eroded,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1.0,0.2270531400966184,0.6860506600071352,1
644,0.316,0.127,0.235,0.97,0.264,0.64,3,644,Not eroded,0,1,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0.9702159344750558,0.26421404682274247,0.639671780235462,1
647,0.191,0.168,0.278,0.505,0.417,0.793,4,647,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0.5048399106478034,0.4165737643998514,0.7930788440956119,1
650,0.179,0.324,0.274,0.46,0.996,0.779,5,650,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0.4601638123603871,0.9962839093273876,0.7788084195504817,1
651,0.181,0.0564,0.269,0.468,0.00186,0.761,4,651,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0.46760982874162316,0.0018580453363062075,0.760970388869069,1
652,0.324,0.0565,0.221,1.0,0.00223,0.59,0,652,Not eroded,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1.0,0.002229654403567459,0.5897252943275063,1
654,0.16,0.151,0.258,0.389,0.353,0.722,5,654,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0.3894266567386448,0.3534002229654403,0.7217267213699609,1
656,0.308,0.208,0.298,0.94,0.565,0.864,0,656,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9404318689501117,0.5652173913043478,0.8644309668212629,1
660,0.262,0.107,0.291,0.769,0.19,0.839,0,660,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7691734921816828,0.18989223337049424,0.839457723867285,1
664,0.142,0.318,0.225,0.322,0.974,0.604,4,664,Not eroded,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0.3224125093075204,0.9739873652917131,0.6039957188726365,1
666,0.127,0.225,0.322,0.267,0.628,0.95,0,666,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2665673864482502,0.6283909327387588,0.9500535140920442,1
668,0.187,0.168,0.256,0.49,0.417,0.715,4,668,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0.48994787788533134,0.4165737643998514,0.7145915090973957,1
669,0.0947,0.129,0.282,0.146,0.272,0.807,3,669,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0.14631422189128818,0.2716462281679673,0.807349268640742,1
674,0.0564,0.323,0.255,0.00372,0.993,0.711,0,674,Not eroded,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.0037230081906180225,0.9925678186547752,0.7110239029611132,1
676,0.17,0.13,0.242,0.427,0.275,0.665,4,676,Not eroded,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0.42665673864482506,0.2753623188405797,0.6646450231894399,1
685,0.0754,0.065,0.27,0.0745,0.0338,0.765,5,685,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0.07446016381236037,0.03381642512077296,0.7645379950053515,1
686,0.198,0.297,0.22,0.531,0.896,0.586,4,686,Not eroded,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5309009679821296,0.8959494611668524,0.5861576881912237,1
690,0.174,0.281,0.314,0.442,0.836,0.922,0,690,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.44154877140729704,0.8364920104050539,0.9215126650017837,1
694,0.289,0.0944,0.223,0.87,0.143,0.597,4,694,Not eroded,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0.8696947133283692,0.14306949089557786,0.5968605066000714,1
696,0.248,0.217,0.234,0.717,0.599,0.636,0,696,Not eroded,0,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,0.7170513775130305,0.5986622073578595,0.6361041740991795,1
697,0.194,0.291,0.327,0.516,0.874,0.968,0,697,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5160089352196575,0.8736529171311779,0.967891544773457,1
698,0.0563,0.0894,0.304,0.00335,0.124,0.886,0,698,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.003350707371556236,0.12448903753251578,0.8858366036389582,1
702,0.169,0.117,0.23,0.423,0.227,0.622,0,702,Not eroded,0,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0.422933730454207,0.2270531400966184,0.6218337495540492,1
705,0.297,0.314,0.299,0.899,0.959,0.868,0,705,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8994787788533134,0.9591230026012635,0.8679985729575455,1
710,0.134,0.257,0.31,0.293,0.747,0.907,0,710,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.29262844378257635,0.747305834262356,0.9072422404566535,1
711,0.324,0.175,0.317,1.0,0.443,0.932,0,711,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.4425863991081382,0.9322154834106314,1
713,0.13,0.104,0.243,0.278,0.179,0.668,0,713,Not eroded,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0.2777364110201042,0.178743961352657,0.6682126293257225,1
722,0.202,0.315,0.278,0.546,0.963,0.793,0,722,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5457930007446017,0.9628390932738758,0.7930788440956119,1
723,0.174,0.209,0.256,0.442,0.569,0.715,3,723,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0.44154877140729704,0.5689334819769601,0.7145915090973957,1
724,0.0562,0.148,0.295,0.00298,0.342,0.854,3,724,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0.0029784065524944233,0.3422519509476031,0.8537281484124153,1
726,0.131,0.258,0.271,0.281,0.751,0.768,0,726,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.28145941921072226,0.7510219249349684,0.7681056011416341,1
727,0.217,0.225,0.223,0.602,0.628,0.597,6,727,Not eroded,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.6016381236038719,0.6283909327387588,0.5968605066000714,1
730,0.122,0.312,0.305,0.248,0.952,0.889,0,730,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.24795234549516007,0.9516908212560387,0.8894042097752408,1
733,0.0595,0.101,0.32,0.0153,0.168,0.943,0,733,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.015264333581533876,0.1675956893348198,0.9429183018194791,1
737,0.185,0.169,0.325,0.483,0.42,0.961,0,737,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4825018615040953,0.4202898550724638,0.9607563325008919,1
738,0.103,0.225,0.295,0.177,0.628,0.854,5,738,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0.1772151898734177,0.6283909327387588,0.8537281484124153,1
742,0.2,0.0601,0.319,0.538,0.0156,0.939,0,742,ERODED,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5383469843633656,0.015607580824972137,0.9393506956831965,1
746,0.1,0.204,0.274,0.166,0.55,0.779,6,746,Not eroded,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.1660461653015637,0.5503530286138981,0.7788084195504817,1
750,0.261,0.207,0.292,0.765,0.562,0.843,0,750,Not eroded,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7654504839910647,0.5615013006317353,0.8430253300035676,1
751,0.0944,0.324,0.23,0.145,0.996,0.622,3,751,Not eroded,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0.14519731943410275,0.9962839093273876,0.6218337495540492,1
753,0.226,0.227,0.22,0.635,0.636,0.586,4,753,Not eroded,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6351451973194341,0.6358231140839836,0.5861576881912237,1
754,0.308,0.155,0.239,0.94,0.368,0.654,6,754,Not eroded,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0.9404318689501117,0.36826458565589,0.6539422047805922,1
755,0.112,0.225,0.217,0.211,0.628,0.575,4,755,Not eroded,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.2107222635889799,0.6283909327387588,0.575454869782376,1
