Before erosion ID,Initial X,Initial Y,Initial Z,Initial connectivity,Erosion state,Encoded erosion state,3 connectivity,1 connectivity,2 connectivity,4 connectivity,5 connectivity,Porosity_here,Porosity_front,Porosity_diff,Norm Initial X,Norm Initial Y,Norm Initial Z,Threshold Z,Norm2 Initial Z,Norm Connectivity
5326,0.177,0.151,0.2607429,0,Not eroded,0,1,1,1,1,1,0.2729057,0.3623308,-0.0894251,0.4540759867207672,0.35376661742983745,0.7322957263225358,1,0.16714596124361697,0.0
5329,0.123,0.178,0.2876108,0,Not eroded,0,1,1,1,1,1,0.3308816,0.99,-0.6591184,0.2548874953891553,0.4534711964549482,0.8278772317375607,1,0.4645093231420859,0.0
5330,0.172,0.145,0.2661071,0,Not eroded,0,1,1,1,1,1,0.2729057,0.3623308,-0.0894251,0.43563260789376607,0.33161004431314617,0.7513786584217053,1,0.22651481946832983,0.0
5333,0.156,0.0571,0.3248097,0,ERODED,1,1,1,1,1,1,0.3642182,0.99,-0.6257818,0.3766137956473626,0.0070162481536189016,0.960210866364121,1,0.8762121344122236,0.0
5334,0.29,0.247,0.3315547,0,ERODED,1,1,1,1,1,1,0.3829345,0.99,-0.6070655,0.8708963482109922,0.708271787296898,0.9842059405613729,1,0.950863144576962,0.0
5336,0.123,0.25,0.2861067,4,Not eroded,0,0,0,0,1,1,0.2528316,0.99,-0.7371684,0.2548874953891553,0.7193500738552436,0.8225264547027071,1,0.44786253524159886,0.5714285714285714
5339,0.202,0.279,0.2903742,0,Not eroded,0,1,1,1,1,1,0.3858649,0.99,-0.6041351,0.5462928808557728,0.8264401772525849,0.8377079193634592,1,0.49509354871498995,0.0
5340,0.306,0.0724,0.2988325,6,Not eroded,0,0,0,0,0,0,0.4096316,0.99,-0.5803684,0.9299151604573958,0.0635155096011817,0.8677979914290803,1,0.5887066901940712,0.8571428571428571
5342,0.304,0.176,0.272344,5,Not eroded,0,0,0,0,0,1,0.2929176,0.3647194,-0.0718018,0.9225378089265953,0.44608567208271777,0.77356618670352,1,0.2955423784448245,0.7142857142857143
5350,0.296,0.0775,0.3250001,3,ERODED,1,1,0,0,1,1,0.4096316,0.99,-0.5803684,0.8930284028033935,0.08234859675036926,0.9608882069315277,1,0.8783194068118335,0.42857142857142855
5354,0.104,0.218,0.2696036,0,Not eroded,0,1,1,1,1,1,0.3065859,0.3861232,-0.0795373,0.18480265584655106,0.6011816838995567,0.7638173206797766,1,0.26521270783615897,0.0
5361,0.0551,0.0556,0.2959515,0,Not eroded,0,1,1,1,1,1,0.3901556,0.99,-0.5998444,0.0044264109184802645,0.0014771048744460764,0.8575489463939012,1,0.5568209140214081,0.0
5365,0.277,0.0946,0.2884368,0,Not eroded,0,1,1,1,1,1,0.4096316,0.99,-0.5803684,0.8229435632607894,0.14549483013293943,0.8308156944932211,1,0.47365116664039175,0.0
5366,0.273,0.248,0.2490023,0,Not eroded,0,1,1,1,1,1,0.2725093,0.305176,-0.0326667,0.8081888601991886,0.7119645494830131,0.6905290001371757,1,0.03720561284626717,0.0
5369,0.235,0.204,0.3097524,0,ERODED,1,1,1,1,1,1,0.3770868,0.99,-0.6129132,0.66801918111398,0.5494830132939438,0.9066451094018854,1,0.7095638534109615,0.0
5370,0.281,0.319,0.3174078,0,ERODED,1,1,1,1,1,1,0.4080747,0.99,-0.5819253,0.8376982663223903,0.9741506646971935,0.9338788960600978,1,0.7942908131166904,0.0
5371,0.3,0.0965,0.2803069,0,Not eroded,0,1,1,1,1,1,0.4096316,0.99,-0.5803684,0.9077831058649943,0.15251107828655833,0.8018938926079376,1,0.3836726273463511,0.0
5377,0.228,0.0576,0.247735,0,Not eroded,0,1,1,1,1,1,0.3015876,0.3873386,-0.085751,0.6421984507561785,0.008862629246676511,0.6860206298584244,1,0.023179634316723312,0.0
5380,0.213,0.262,0.2942806,4,Not eroded,0,0,0,0,1,1,0.3294985,0.99,-0.6605015,0.5868683142751752,0.7636632200886262,0.8516047848703746,1,0.5383280492498355,0.5714285714285714
5381,0.154,0.0697,0.2809741,0,Not eroded,0,1,1,1,1,1,0.3642182,0.99,-0.6257818,0.36923644411656215,0.0535450516986706,0.8042674305626308,1,0.3910569348306967,0.0
5383,0.23,0.163,0.3116347,0,ERODED,1,1,1,1,1,1,0.3770868,0.99,-0.6129132,0.649575802286979,0.39807976366322007,0.9133413181730473,1,0.7303964103321012,0.0
5385,0.201,0.208,0.2925495,0,Not eroded,0,1,1,1,1,1,0.3875078,0.99,-0.6024922,0.5426042050903725,0.5642540620384046,0.8454464641968591,1,0.519168914528386,0.0
5390,0.284,0.207,0.2879018,0,Not eroded,0,1,1,1,1,1,0.3647194,0.99,-0.6252806,0.8487642936185908,0.5605612998522894,0.828912452877872,1,0.4677299968200602,0.0
5395,0.155,0.31,0.2958806,4,Not eroded,0,0,0,0,1,1,0.3559732,0.99,-0.6340268,0.37292511988196236,0.9409158050221565,0.8572967224116055,1,0.5560362206751251,0.5714285714285714
5399,0.0548,0.211,0.2541826,3,Not eroded,0,1,0,0,1,1,0.3065859,0.3861232,-0.0795373,0.003319808188860192,0.5753323485967503,0.7089577151651998,1,0.09453913811778546,0.42857142857142855
5400,0.057,0.25,0.3215458,0,ERODED,1,1,1,1,1,1,0.3314033,0.99,-0.6585967,0.011434894872740681,0.7193500738552436,0.9485996695261062,1,0.8400885714653461,0.0
5401,0.0584,0.117,0.24976,0,Not eroded,0,1,1,1,1,1,0.2842093,0.3893806,-0.1051713,0.016599040944300984,0.22821270310192024,0.6932244883090448,1,0.04559153877685596,0.0
5405,0.0972,0.287,0.249059,0,Not eroded,0,1,1,1,1,1,0.3439077,0.4120043,-0.0680966,0.15971966064182955,0.8559822747415065,0.690730708173793,1,0.03783314617115079,0.0
5429,0.0548,0.216,0.2732758,3,Not eroded,0,1,0,0,1,1,0.3065859,0.3861232,-0.0795373,0.003319808188860192,0.5937961595273263,0.7768810288290944,1,0.30585517477862795,0.42857142857142855
5430,0.24,0.248,0.2887063,4,Not eroded,0,0,0,0,1,1,0.305176,0.99,-0.684824,0.6864625599409812,0.7119645494830131,0.8317744302228223,1,0.4766338867648392,0.5714285714285714
5433,0.249,0.0737,0.2990846,0,ERODED,1,1,1,1,1,1,0.3873386,0.99,-0.6026614,0.7196606418295831,0.06831610044313147,0.8686948273379205,1,0.5914968339542683,0.0
5434,0.217,0.0875,0.2940601,0,ERODED,1,1,1,1,1,1,0.3492331,0.99,-0.6407669,0.601623017336776,0.11927621861152138,0.8508203647279736,1,0.5358876418752874,0.0
5438,0.166,0.252,0.2927138,5,Not eroded,0,0,0,0,0,1,0.3294985,0.99,-0.6605015,0.4135005533013648,0.726735598227474,0.8460309550331242,1,0.5209873223816203,0.7142857142857143
5441,0.0548,0.316,0.2478345,0,Not eroded,0,1,1,1,1,1,0.3439077,0.4120043,-0.0680966,0.003319808188860192,0.9630723781388478,0.6863745972242697,1,0.024280861227233733,0.0
5450,0.168,0.265,0.2472573,4,Not eroded,0,0,0,0,1,1,0.2544996,0.3294985,-0.0749989,0.42087790483216525,0.7747415066469718,0.6843212307562706,1,0.017892638385560145,0.5714285714285714
5451,0.317,0.163,0.2891396,4,Not eroded,0,0,0,0,1,1,0.3647194,0.99,-0.6252806,0.9704905938767983,0.39807976366322007,0.8333158780582068,1,0.48142948093895044,0.5714285714285714
5454,0.225,0.255,0.2845373,3,Not eroded,0,1,0,0,1,1,0.305176,0.99,-0.684824,0.6311324234599779,0.7378138847858197,0.8169433754669522,1,0.4304930325948174,0.42857142857142855
5464,0.0741,0.15,0.3234864,0,ERODED,1,1,1,1,1,1,0.3893806,0.99,-0.6006194,0.07451125046108445,0.35007385524372225,0.9555032782714268,1,0.861566369882795,0.0
5466,0.324,0.188,0.2608137,0,Not eroded,0,1,1,1,1,1,0.2929176,0.3647194,-0.0718018,0.9963113242345998,0.4903988183161004,0.7325475945587352,1,0.1679295478291858,0.0
5473,0.279,0.099,0.2470431,0,Not eroded,0,1,1,1,1,1,0.3355048,0.4096316,-0.0741268,0.8303209147915899,0.16174298375184637,0.6835592226179382,1,0.01552195693599918,0.0
5474,0.324,0.238,0.3026058,0,ERODED,1,1,1,1,1,1,0.3829345,0.99,-0.6070655,0.9963113242345998,0.675036927621861,0.8812213588817845,1,0.6304680922184753,0.0
5479,0.125,0.199,0.3289701,0,ERODED,1,1,1,1,1,1,0.3308816,0.99,-0.6591184,0.2622648469199557,0.5310192023633677,0.9750113269557069,1,0.9222578071608342,0.0
5482,0.176,0.137,0.3101648,0,ERODED,1,1,1,1,1,1,0.3623308,0.99,-0.6276692,0.45038731095536694,0.3020679468242245,0.9081122063031378,1,0.7141281345958306,0.0
5493,0.324,0.156,0.3039513,0,ERODED,1,1,1,1,1,1,0.40286,0.99,-0.58714,0.9963113242345998,0.37223042836041353,0.8860079226078634,1,0.64535955762643,0.0
5495,0.186,0.325,0.2535588,4,Not eroded,0,0,0,0,1,1,0.311638,0.3858649,-0.0742269,0.4872740686093692,0.9963072378138847,0.7067385710163123,1,0.08763516478335039,0.5714285714285714
5505,0.0669,0.279,0.2981506,0,ERODED,1,1,1,1,1,1,0.4120043,0.99,-0.5779957,0.047952784950202866,0.8264401772525849,0.8653721587982269,1,0.5811596888847554,0.0
5510,0.186,0.174,0.3034856,0,ERODED,1,1,1,1,1,1,0.3875078,0.99,-0.6024922,0.4872740686093692,0.4387001477104873,0.884351213037269,1,0.6402053729809571,0.0
5512,0.174,0.173,0.3110421,0,ERODED,1,1,1,1,1,1,0.3875078,0.99,-0.6024922,0.4430099594245665,0.4350073855243721,0.9112331668062139,1,0.7238377463404595,0.0
5515,0.2,0.132,0.2763612,3,Not eroded,0,1,0,0,1,1,0.3623308,0.99,-0.6276692,0.5389155293249723,0.2836041358936484,0.7878572188851656,1,0.3400031698508713,0.42857142857142855
5516,0.237,0.0967,0.335129,0,ERODED,1,1,1,1,1,1,0.3873386,0.99,-0.6026614,0.6753965326447805,0.15324963072378134,0.9969213732823866,1,0.990422092780346,0.0
5518,0.188,0.241,0.2925793,4,Not eroded,0,0,0,0,1,1,0.3294985,0.99,-0.6605015,0.49465142014016966,0.6861152141802067,0.8455524765335644,1,0.5194987292211815,0.5714285714285714
5519,0.322,0.313,0.2619131,0,Not eroded,0,1,1,1,1,1,0.3635774,0.4080747,-0.0444973,0.9889339727037993,0.9519940915805022,0.7364586671417537,1,0.18009727511978865,0.0
5522,0.325,0.218,0.2968608,0,ERODED,1,1,1,1,1,1,0.3647194,0.99,-0.6252806,1.0,0.6011816838995567,0.8607837456478021,1,0.5668846891945435,0.0
5524,0.0846,0.308,0.2821374,0,Not eroded,0,1,1,1,1,1,0.4120043,0.99,-0.5779957,0.11324234599778676,0.933530280649926,0.808405824901202,1,0.4039318822175965,0.0
5526,0.124,0.14,0.3181588,0,ERODED,1,1,1,1,1,1,0.3415885,0.99,-0.6484115,0.2585761711545555,0.3131462333825702,0.936550549243513,1,0.8026025860794357,0.0
5534,0.268,0.212,0.2953157,3,Not eroded,0,1,0,0,1,1,0.3770868,0.99,-0.6129132,0.7897454813721874,0.5790251107828654,0.8552871127134547,1,0.549784129401284,0.42857142857142855
5537,0.311,0.0619,0.2735817,6,Not eroded,0,0,0,0,0,0,0.3355048,0.4096316,-0.0741268,0.9483585392843968,0.024741506646971924,0.7779692561377584,1,0.3092407558030002,0.8571428571428571
5542,0.321,0.302,0.2793006,0,Not eroded,0,1,1,1,1,1,0.4080747,0.99,-0.5819253,0.9852452969383991,0.9113737075332347,0.7983140196405997,1,0.3725352942805577,0.0
5546,0.206,0.0701,0.3268394,0,ERODED,1,1,1,1,1,1,0.3492331,0.99,-0.6407669,0.5610475839173736,0.05502215657311667,0.967431444881269,1,0.8986760566259184,0.0
5552,0.308,0.325,0.2766339,0,ERODED,1,1,1,1,1,1,0.4080747,0.99,-0.5819253,0.9372925119881962,0.9963072378138847,0.7888273384898492,1,0.34302130631816946,0.0
5558,0.287,0.0555,0.2660482,4,Not eroded,0,0,0,0,1,1,0.3355048,0.4096316,-0.0741268,0.8598303209147915,0.0011078286558345702,0.7511691239709688,1,0.22586293740773666,0.5714285714285714
5559,0.325,0.218,0.2766515,0,Not eroded,0,1,1,1,1,1,0.3647194,0.99,-0.6252806,1.0,0.6011816838995567,0.7888899498028027,1,0.34321609620384746,0.0
5560,0.116,0.0626,0.267021,0,Not eroded,0,1,1,1,1,1,0.2891981,0.3642182,-0.0750201,0.22906676503135376,0.027326440177252595,0.7546298219960372,1,0.236629505634313,0.0
5561,0.0893,0.195,0.3214943,0,ERODED,1,1,1,1,1,1,0.3861232,0.99,-0.6038768,0.13057912209516784,0.5162481536189069,0.948416460286498,1,0.839518589697595,0.0
5562,0.235,0.147,0.308229,0,ERODED,1,1,1,1,1,1,0.2960408,0.99,-0.6939592,0.66801918111398,0.33899556868537656,0.9012256733704408,1,0.6927034606926572,0.0
5568,0.325,0.193,0.2909589,3,Not eroded,0,1,0,0,1,1,0.3647194,0.99,-0.6252806,1.0,0.5088626292466765,0.8397879667886828,1,0.5015647786102194,0.42857142857142855
5569,0.0546,0.207,0.2688689,4,Not eroded,0,0,0,0,1,1,0.3065859,0.3861232,-0.0795373,0.002582073035780152,0.5605612998522894,0.7612036541100627,1,0.2570813368698091,0.5714285714285714
5573,0.0685,0.176,0.3252229,0,ERODED,1,1,1,1,1,1,0.3861232,0.99,-0.6038768,0.05385466617484324,0.44608567208271777,0.961680809234144,1,0.880785269682805,0.0
5574,0.235,0.215,0.2549206,0,Not eroded,0,1,1,1,1,1,0.2678852,0.3770868,-0.1092016,0.66801918111398,0.5901033973412111,0.7115831213560927,1,0.10270703218770087,0.0
5578,0.325,0.0971,0.2731923,4,Not eroded,0,0,0,0,1,1,0.3355048,0.4096316,-0.0741268,1.0,0.15472673559822747,0.7765839808386614,1,0.3049310295823707,0.5714285714285714
5587,0.283,0.0784,0.2490332,0,Not eroded,0,1,1,1,1,1,0.3355048,0.4096316,-0.0741268,0.8450756178531905,0.08567208271787295,0.6906389256809407,1,0.03754760190691798,0.0
5596,0.188,0.115,0.2893464,3,Not eroded,0,1,0,0,1,1,0.3623308,0.99,-0.6276692,0.49465142014016966,0.2208271787296898,0.8340515609854109,1,0.483718262095669,0.42857142857142855
5597,0.277,0.0914,0.278481,0,Not eroded,0,1,1,1,1,1,0.4096316,0.99,-0.5803684,0.8229435632607894,0.13367799113737072,0.795398324635104,1,0.36346428346795245,0.0
5599,0.198,0.0827,0.263175,0,Not eroded,0,1,1,1,1,1,0.3210669,0.3492331,-0.0281662,0.5315381777941719,0.10155096011816836,0.7409478271313032,1,0.194063488570772,0.0
5603,0.316,0.156,0.3213844,0,ERODED,1,1,1,1,1,1,0.40286,0.99,-0.58714,0.9668019181113979,0.37223042836041353,0.9480254953266346,1,0.8383022596728202,0.0
5613,0.0897,0.318,0.3178184,0,ERODED,1,1,1,1,1,1,0.4120043,0.99,-0.5779957,0.1320545924013279,0.9704579025110782,0.9353395895316161,1,0.7988351726087052,0.0
5615,0.119,0.171,0.3095181,3,Not eroded,0,1,0,0,1,1,0.3308816,0.99,-0.6591184,0.24013279232755436,0.4276218611521418,0.9058115962981915,1,0.7069707130578712,0.42857142857142855
5618,0.105,0.306,0.2854181,5,Not eroded,0,0,0,0,0,1,0.4120043,0.99,-0.5779957,0.18849133161195128,0.9261447562776957,0.8200767870833999,1,0.44024138096443993,0.7142857142857143
5621,0.0796,0.0563,0.3329895,0,ERODED,1,1,1,1,1,1,0.3901556,0.99,-0.5998444,0.09479896717078569,0.004062038404726749,0.9893101855514718,1,0.9667429473025908,0.0
5624,0.105,0.126,0.2681593,0,Not eroded,0,1,1,1,1,1,0.2842093,0.3893806,-0.1051713,0.18849133161195128,0.26144756277695713,0.7586792798105266,1,0.24922776284269244,0.0
5627,0.263,0.0896,0.3171891,0,ERODED,1,1,1,1,1,1,0.3873386,0.99,-0.6026614,0.7713021025451863,0.12703101920236334,0.9331008793474307,1,0.7918703274349957,0.0
5629,0.0865,0.269,0.2854036,0,Not eroded,0,1,1,1,1,1,0.3314033,0.99,-0.6585967,0.12025082995204718,0.7895125553914327,0.8200252038994325,1,0.440080900660898,0.0
5631,0.324,0.248,0.3006678,0,ERODED,1,1,1,1,1,1,0.3829345,0.99,-0.6070655,0.9963113242345998,0.7119645494830131,0.8743269995349686,1,0.6090190695795931,0.0
5636,0.0892,0.106,0.323553,0,ERODED,1,1,1,1,1,1,0.3901556,0.99,-0.5998444,0.1302102545186278,0.18759231905465285,0.9557402051715804,1,0.8623034725183724,0.0
5639,0.226,0.0645,0.3152614,0,ERODED,1,1,1,1,1,1,0.3873386,0.99,-0.6026614,0.6348210992253781,0.0343426883308715,0.9262431618485364,1,0.7705353011496636,0.0
5640,0.214,0.111,0.3250378,2,Not eroded,0,1,0,1,1,1,0.3623308,0.99,-0.6276692,0.5905569900405754,0.20605612998522893,0.9610223232098428,1,0.8787366556010416,0.2857142857142857
5641,0.121,0.164,0.2961527,0,Not eroded,0,1,1,1,1,1,0.3308816,0.99,-0.6591184,0.24751014385835482,0.40177252584933526,0.8582647075397111,1,0.5590477165781386,0.0
5644,0.24,0.261,0.2735327,0,Not eroded,0,1,1,1,1,1,0.2725093,0.305176,-0.0326667,0.6864625599409812,0.759970457902511,0.7777949405505583,1,0.3086984430531012,0.0
5647,0.0612,0.286,0.2480043,0,Not eroded,0,1,1,1,1,1,0.3439077,0.4120043,-0.0680966,0.026927333087421592,0.8522895125553912,0.6869786540958328,1,0.026160140919742406,0.0
5649,0.181,0.0918,0.2931503,0,Not eroded,0,1,1,1,1,1,0.3492331,0.99,-0.6407669,0.4688306897823681,0.13515509601181686,0.8475837867435911,1,0.5258183328985817,0.0
5652,0.321,0.122,0.2768221,4,Not eroded,0,0,0,0,1,1,0.40286,0.99,-0.58714,0.9852452969383991,0.24667651403249627,0.7894968526431365,1,0.34510422998206924,0.5714285714285714
5655,0.149,0.126,0.2519321,2,Not eroded,0,1,0,1,1,1,0.2956377,0.3415885,-0.0459508,0.350793065289561,0.26144756277695713,0.7009516492673622,1,0.06963148824740127,0.2857142857142857
5656,0.325,0.183,0.278027,3,Not eroded,0,1,0,0,1,1,0.3647194,0.99,-0.6252806,1.0,0.4719350073855243,0.7937832373577798,1,0.35843958982602675,0.42857142857142855
5660,0.212,0.211,0.2927995,0,ERODED,1,1,1,1,1,1,0.3875078,0.99,-0.6024922,0.583179638509775,0.5753323485967503,0.8463358294376763,1,0.521935816313587,0.0
5670,0.123,0.297,0.2782719,4,Not eroded,0,0,0,0,1,1,0.3559732,0.99,-0.6340268,0.2548874953891553,0.8929098966026586,0.7946544595476844,1,0.36115004681481017,0.5714285714285714
5672,0.0786,0.199,0.2460509,3,Not eroded,0,1,0,0,1,1,0.3065859,0.3861232,-0.0795373,0.09111029140538546,0.5310192023633677,0.6800295098501824,1,0.0045406771308913125,0.42857142857142855
5678,0.132,0.228,0.2515231,0,Not eroded,0,1,1,1,1,1,0.258045,0.2528316,0.0052134,0.2880855772777573,0.6381093057607089,0.699496647733385,1,0.06510483692681156,0.0
5680,0.0594,0.208,0.3090905,0,ERODED,1,1,1,1,1,1,0.3861232,0.99,-0.6038768,0.02028771670970121,0.5642540620384046,0.9042904259902974,1,0.7022382042444619,0.0
5683,0.131,0.206,0.2972473,3,Not eroded,0,1,0,0,1,1,0.3308816,0.99,-0.6591184,0.2843969015123571,0.5568685376661742,0.8621587043101058,1,0.5711623193544653,0.42857142857142855
5689,0.0921,0.126,0.2847526,0,Not eroded,0,1,1,1,1,1,0.3893806,0.99,-0.6006194,0.14090741423828845,0.26144756277695713,0.8177092968123442,1,0.43287588841223335,0.0
5695,0.211,0.165,0.3207771,0,ERODED,1,1,1,1,1,1,0.3875078,0.99,-0.6024922,0.5794909627443747,0.4054652880354505,0.945865049283641,1,0.8315809018562083,0.0
5698,0.154,0.237,0.2567917,0,Not eroded,0,1,1,1,1,1,0.258045,0.2528316,0.0052134,0.36923644411656215,0.6713441654357458,0.718239486564466,1,0.12341563190886354,0.0
5700,0.21,0.0712,0.3038614,0,ERODED,1,1,1,1,1,1,0.3492331,0.99,-0.6407669,0.5758022869789745,0.05908419497784342,0.8856881068672656,1,0.6443645797444719,0.0
5705,0.183,0.0556,0.2674827,0,Not eroded,0,1,1,1,1,1,0.3210669,0.3492331,-0.0281662,0.4762080413131685,0.0014771048744460764,0.7562723017227787,1,0.2417394198512233,0.0
5706,0.111,0.226,0.2977518,0,Not eroded,0,1,1,1,1,1,0.2528316,0.99,-0.7371684,0.21062338620435261,0.6307237813884785,0.8639534433660752,1,0.576745927157002,0.0
5712,0.292,0.187,0.2483098,0,Not eroded,0,1,1,1,1,1,0.2929176,0.3647194,-0.0718018,0.8782736997417926,0.48670605612998513,0.6880654584201116,1,0.029541294901258654,0.0
5718,0.133,0.14,0.2954715,0,Not eroded,0,1,1,1,1,1,0.3415885,0.99,-0.6484115,0.2917742530431575,0.3131462333825702,0.8558413651315321,1,0.5515084625938216,0.0
5719,0.325,0.151,0.3251396,0,ERODED,1,1,1,1,1,1,0.40286,0.99,-0.58714,1.0,0.35376661742983745,0.9613844727359036,1,0.8798633380079754,0.0
5724,0.254,0.265,0.2999249,3,Not eroded,0,1,0,0,1,1,0.305176,0.99,-0.684824,0.7381040206565843,0.7747415066469718,0.8716841617853558,1,0.6007969442346881,0.42857142857142855
5730,0.265,0.241,0.2970511,4,Not eroded,0,0,0,0,1,1,0.305176,0.99,-0.684824,0.7786794540759867,0.6861152141802067,0.8614607304691124,1,0.5689908548334394,0.5714285714285714
5740,0.297,0.321,0.3250074,0,ERODED,1,1,1,1,1,1,0.4080747,0.99,-0.5819253,0.8967170785687937,0.981536189069424,0.9609141763965595,1,0.8784002003439614,0.0
5741,0.148,0.325,0.2706776,4,Not eroded,0,0,0,0,1,1,0.3138702,0.3559732,-0.042103,0.3471043895241608,0.9963072378138847,0.767638033754328,1,0.27709931790538544,0.5714285714285714
5744,0.0847,0.299,0.2851818,0,Not eroded,0,1,1,1,1,1,0.4120043,0.99,-0.5779957,0.1136112135743268,0.900295420974889,0.8192361590577792,1,0.437626105397067,0.0
5747,0.23,0.254,0.2932685,0,Not eroded,0,1,1,1,1,1,0.305176,0.99,-0.684824,0.649575802286979,0.7341211225997045,0.8480042786294496,1,0.5271265240626252,0.0
5760,0.258,0.14,0.2657888,0,Not eroded,0,1,1,1,1,1,0.2716224,0.2960408,-0.0244184,0.7528587237181852,0.3131462333825702,0.7502463185970967,1,0.22299200011541134,0.0
5765,0.0548,0.215,0.3028843,0,ERODED,1,1,1,1,1,1,0.3861232,0.99,-0.6038768,0.003319808188860192,0.5901033973412111,0.8822121117600551,1,0.63355042080719,0.0
5770,0.291,0.108,0.2664698,0,Not eroded,0,1,1,1,1,1,0.2965614,0.40286,-0.1062986,0.8745850239763924,0.1949778434268833,0.752668949513083,1,0.23052904057830023,0.0
5774,0.248,0.129,0.2955631,0,Not eroded,0,1,1,1,1,1,0.2960408,0.99,-0.6939592,0.7159719660641829,0.27252584933530277,0.8561672285557677,1,0.5525222554079198,0.0
5777,0.216,0.144,0.2840717,0,Not eroded,0,1,1,1,1,1,0.3623308,0.99,-0.6276692,0.5979343415713758,0.3279172821270309,0.8152870216424539,1,0.4253399547100579,0.0
5778,0.187,0.258,0.2888481,3,Not eroded,0,1,0,0,1,1,0.3294985,0.99,-0.6605015,0.49096274437476944,0.7488921713441653,0.8322788781874138,1,0.4782032734574052,0.42857142857142855
5781,0.253,0.0639,0.3110082,0,ERODED,1,1,1,1,1,1,0.3873386,0.99,-0.6026614,0.7344153448911841,0.032127031019202355,0.9111125688795592,1,0.7234625544583865,0.0
5784,0.251,0.237,0.2796142,5,Not eroded,0,0,0,0,0,1,0.305176,0.99,-0.684824,0.7270379933603835,0.6713441654357458,0.7994296393986808,1,0.37600609587991424,0.7142857142857143
5787,0.304,0.149,0.3158195,0,ERODED,1,1,1,1,1,1,0.40286,0.99,-0.58714,0.9225378089265953,0.346381093057607,0.9282285808121369,1,0.7767121326949472,0.0
5795,0.279,0.324,0.2940624,0,ERODED,1,1,1,1,1,1,0.4080747,0.99,-0.5819253,0.8303209147915899,0.9926144756277696,0.8508285468881892,1,0.5359130973717114,0.0
5797,0.18,0.204,0.3143912,0,ERODED,1,1,1,1,1,1,0.3875078,0.99,-0.6024922,0.46514201401696786,0.5494830132939438,0.9231474593182992,1,0.7609042694157335,0.0
5802,0.105,0.116,0.2691481,0,Not eroded,0,1,1,1,1,1,0.2842093,0.3893806,-0.1051713,0.18849133161195128,0.22451994091580502,0.7621968972110075,1,0.26017141278352196,0.0
5808,0.0568,0.0741,0.2780506,0,Not eroded,0,1,1,1,1,1,0.3901556,0.99,-0.5998444,0.010697159719660641,0.06979320531757754,0.7938671934365128,1,0.35870078535454936,0.0
5811,0.302,0.0555,0.2961853,4,Not eroded,0,0,0,0,1,1,0.4096316,0.99,-0.5803684,0.9151604573957949,0.0011078286558345702,0.8583806807671137,1,0.559408520570929,0.5714285714285714
5813,0.264,0.205,0.2874826,0,Not eroded,0,1,1,1,1,1,0.3770868,0.99,-0.6129132,0.7749907783105865,0.5531757754800589,0.8274211652420694,1,0.4630904559066342,0.0
5817,0.113,0.325,0.2863787,4,Not eroded,0,0,0,0,1,1,0.3559732,0.99,-0.6340268,0.21800073773515308,0.9963072378138847,0.8234940840847164,1,0.4508729243838981,0.5714285714285714
5822,0.0576,0.0974,0.3337154,0,ERODED,1,1,1,1,1,1,0.3901556,0.99,-0.5998444,0.0136481003319808,0.15583456425406203,0.991892546464709,1,0.9747769233261022,0.0
5824,0.0548,0.274,0.2926772,0,ERODED,1,1,1,1,1,1,0.3314033,0.99,-0.6585967,0.003319808188860192,0.8079763663220089,0.8459007519618685,1,0.5205822479602668,0.0
5825,0.0849,0.167,0.2668554,0,Not eroded,0,1,1,1,1,1,0.3065859,0.3861232,-0.0795373,0.11434894872740686,0.4128508124076809,0.7540407064605199,1,0.2347967098917957,0.0
5830,0.19,0.105,0.254845,0,Not eroded,0,1,1,1,1,1,0.3210669,0.3492331,-0.0281662,0.5020287716709702,0.18389955686853762,0.7113141773072694,1,0.10187032108785558,0.0
5838,0.173,0.0914,0.3083872,0,ERODED,1,1,1,1,1,1,0.3492331,0.99,-0.6407669,0.4393212836591663,0.13367799113737072,0.90178846369483,1,0.6944543561423328,0.0
5845,0.305,0.0713,0.3155573,5,Not eroded,0,0,0,0,0,1,0.4096316,0.99,-0.5803684,0.9262264846919955,0.05945347119645495,0.9272958145475677,1,0.773810206102628,0.7142857142857143
5850,0.168,0.0696,0.3270501,0,ERODED,1,1,1,1,1,1,0.3492331,0.99,-0.6407669,0.42087790483216525,0.05317577548005906,0.9681810019062298,1,0.9010080014504862,0.0
5853,0.22,0.202,0.2875343,0,ERODED,1,1,1,1,1,1,0.3770868,0.99,-0.6129132,0.6126890446329767,0.5420974889217134,0.8276050859738706,1,0.46366265119581435,0.0
5857,0.325,0.0555,0.2533639,4,Not eroded,0,0,0,0,1,1,0.3355048,0.4096316,-0.0741268,1.0,0.0011078286558345702,0.7060452218745712,1,0.08547808815160747,0.5714285714285714
5858,0.182,0.286,0.268474,0,Not eroded,0,1,1,1,1,1,0.311638,0.3858649,-0.0742269,0.4725193655477683,0.8522895125553912,0.7597988127756675,1,0.25271073880990425,0.0
5864,0.147,0.316,0.2540034,0,Not eroded,0,1,1,1,1,1,0.3138702,0.3559732,-0.042103,0.34341571375876057,0.9630723781388478,0.708320218160582,1,0.09255582291815322,0.0
5881,0.0663,0.229,0.3077629,0,ERODED,1,1,1,1,1,1,0.3314033,0.99,-0.6585967,0.045739579490962724,0.6418020679468242,0.8995675408154611,1,0.6875448490043278,0.0
