Before erosion ID,Initial X,Initial Y,Initial Z,Initial connectivity,Before erosion ID.1,Erosion state,Encoded erosion state,Unnamed: 8,Z location Half,Unnamed: 10,Z location 0.22,Unnamed: 12,Z location 0.23,Unnamed: 14,Z location 0.24,Unnamed: 16,Z location 0.25,Force X,Force Y,Force Z,Sum of contact force (vector),Sum force by connectivity,3 connectivity,Unnamed: 24,4Connectivity,5Connectivity,2Connectivity,1 connectivity,0Connectivity,Normalized X,Normalized Y,Normalized Z,Threshold Z
383,0.175,0.325,0.297,4,383,Not eroded,0,0,1,0,1,0,1,0,1,0,1,2.94E-07,-7.83E-07,6.56E-08,8.39E-07,2.10E-07,0,0.0015,1,1,0,0,0,0.443413729,1,0.860714286,1
388,0.317,0.254,0.298,5,388,Not eroded,0,0,1,0,1,0,1,0,1,0,1,1.56E-06,8.48E-06,-4.17E-06,9.58E-06,1.92E-06,0,0.0171,0,1,0,0,0,0.970315399,0.736646884,0.864285714,1
391,0.0814,0.184,0.277,0,391,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.096103896,0.477002967,0.789285714,1
392,0.275,0.0561,0.238,0,392,Not eroded,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0.814471243,0.002596439,0.65,1
393,0.184,0.316,0.242,2,393,Not eroded,0,0,1,0,1,0,1,0,1,0,0,1.19E-07,6.20E-08,1.08E-07,1.72E-07,8.62E-08,1,0.000308,1,1,1,0,0,0.476808905,0.966617211,0.664285714,1
394,0.207,0.104,0.284,3,394,Not eroded,0,0,1,0,1,0,1,0,1,0,1,2.39E-07,1.83E-06,1.40E-07,1.86E-06,6.18E-07,1,0.00333,1,1,0,0,0,0.562152134,0.180267062,0.814285714,1
395,0.0945,0.315,0.266,0,395,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.14471243,0.962908012,0.75,1
400,0.179,0.318,0.291,4,400,Not eroded,0,0,1,0,1,0,1,0,1,0,1,3.15E-07,2.27E-07,9.04E-08,3.99E-07,9.97E-08,0,0.000714,1,1,0,0,0,0.45825603,0.974035608,0.839285714,1
401,0.158,0.13,0.3,0,401,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.380333952,0.276706231,0.871428571,1
403,0.247,0.281,0.233,0,403,Not eroded,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0.710575139,0.836795252,0.632142857,1
409,0.0921,0.232,0.286,0,409,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.13580705,0.65504451,0.821428571,1
410,0.263,0.0561,0.263,0,410,Not eroded,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0.769944341,0.002596439,0.739285714,1
411,0.226,0.0997,0.239,0,411,Not eroded,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0.632653061,0.164317507,0.653571429,1
414,0.324,0.0561,0.255,0,414,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.996289425,0.002596439,0.710714286,1
418,0.208,0.146,0.26,3,418,Not eroded,0,0,1,0,1,0,1,0,1,0,1,-1.14E-06,9.69E-07,2.68E-07,1.52E-06,5.06E-07,1,0.00272,1,1,0,0,0,0.565862709,0.336053412,0.728571429,1
419,0.142,0.0561,0.249,3,419,Not eroded,0,0,1,0,1,0,1,0,1,0,0,4.34E-07,-1.00E-06,2.13E-07,1.11E-06,3.71E-07,1,0.00199,1,1,0,0,0,0.32096475,0.002596439,0.689285714,1
420,0.178,0.195,0.284,3,420,Not eroded,0,0,1,0,1,0,1,0,1,0,1,-1.48E-06,1.25E-06,3.15E-07,1.96E-06,6.54E-07,1,0.00351,1,1,0,0,0,0.454545455,0.517804154,0.814285714,1
425,0.0595,0.282,0.314,0,425,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.014842301,0.840504451,0.921428571,1
431,0.101,0.0561,0.284,4,431,Not eroded,0,0,1,0,1,0,1,0,1,0,1,2.81E-07,-8.30E-07,1.42E-07,8.87E-07,2.22E-07,0,0.00159,1,1,0,0,0,0.168831169,0.002596439,0.814285714,1
432,0.132,0.316,0.249,4,432,Not eroded,0,0,1,0,1,0,1,0,1,0,0,-3.46E-08,7.64E-07,4.65E-07,8.95E-07,2.24E-07,0,0.0016,1,1,0,0,0,0.283858998,0.966617211,0.689285714,1
433,0.151,0.121,0.296,0,433,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.354359926,0.243323442,0.857142857,1
437,0.235,0.111,0.284,0,437,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.666048237,0.206231454,0.814285714,1
442,0.0659,0.325,0.263,0,442,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.038589981,1,0.739285714,1
443,0.056,0.203,0.251,2,443,Not eroded,0,0,1,0,1,0,1,0,1,0,1,-1.91E-07,2.35E-07,-5.86E-08,3.08E-07,1.54E-07,1,0.000551,1,1,1,0,0,0.001855288,0.547477745,0.696428571,1
448,0.0928,0.127,0.251,2,448,Not eroded,0,0,1,0,1,0,1,0,1,0,1,7.77E-08,8.74E-08,2.34E-07,2.61E-07,1.31E-07,1,0.000467,1,1,1,0,0,0.138404453,0.265578635,0.696428571,1
449,0.138,0.0561,0.305,0,449,Not eroded,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0.306122449,0.002596439,0.889285714,1
455,0.281,0.217,0.243,6,455,Not eroded,0,0,1,0,1,0,1,0,1,0,0,4.07E-06,3.35E-06,5.18E-06,7.39E-06,1.23E-06,0,0.0132,0,0,0,0,0,0.836734694,0.599406528,0.667857143,1
463,0.257,0.218,0.299,5,463,Not eroded,0,0,1,0,1,0,1,0,1,0,1,-7.69E-06,-7.24E-06,-3.62E-05,3.77E-05,7.54E-06,0,0.0674,0,1,0,0,0,0.747680891,0.603115727,0.867857143,1
466,0.226,0.169,0.283,0,466,Not eroded,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0.632653061,0.421364985,0.810714286,1
472,0.233,0.17,0.256,0,472,Not eroded,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0.658627087,0.425074184,0.714285714,1
473,0.13,0.247,0.298,5,473,Not eroded,0,0,1,0,1,0,1,0,1,0,1,7.24E-08,2.62E-07,-8.68E-08,2.85E-07,5.71E-08,0,0.00051,0,1,0,0,0,0.276437848,0.710682493,0.864285714,1
474,0.221,0.253,0.277,5,474,Not eroded,0,0,1,0,1,0,1,0,1,0,1,-2.00E-06,-7.70E-07,-1.84E-06,2.82E-06,5.64E-07,0,0.00504,0,1,0,0,0,0.614100186,0.732937685,0.789285714,1
481,0.265,0.104,0.243,0,481,Not eroded,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0.777365492,0.180267062,0.667857143,1
488,0.171,0.177,0.268,0,488,Not eroded,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0.428571429,0.451038576,0.757142857,1
491,0.191,0.227,0.23,5,491,Not eroded,0,0,1,0,1,0,0,0,0,0,0,2.29E-06,-2.11E-07,-3.20E-07,2.32E-06,4.64E-07,0,0.00415,0,1,0,0,0,0.502782931,0.636498516,0.621428571,1
492,0.056,0.194,0.247,0,492,Not eroded,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0.001855288,0.514094955,0.682142857,1
497,0.238,0.193,0.275,4,497,Not eroded,0,0,1,0,1,0,1,0,1,0,1,8.77E-06,2.89E-06,1.82E-05,2.04E-05,5.10E-06,0,0.0365,1,1,0,0,0,0.677179963,0.510385757,0.782142857,1
499,0.0653,0.247,0.287,0,499,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.036363636,0.710682493,0.825,1
500,0.163,0.0561,0.277,3,500,Not eroded,0,0,1,0,1,0,1,0,1,0,1,4.45E-08,-8.20E-07,-8.28E-09,8.21E-07,2.74E-07,1,0.00147,1,1,0,0,0,0.398886827,0.002596439,0.789285714,1
501,0.056,0.207,0.242,4,501,Not eroded,0,0,1,0,1,0,1,0,1,0,0,-2.66E-07,-1.47E-08,1.27E-07,2.95E-07,7.37E-08,0,0.000528,1,1,0,0,0,0.001855288,0.56231454,0.664285714,1
505,0.277,0.325,0.235,3,505,Not eroded,0,0,1,0,1,0,1,0,0,0,0,8.17E-08,-6.81E-07,2.61E-08,6.86E-07,2.29E-07,1,0.00123,1,1,0,0,0,0.821892393,1,0.639285714,1
513,0.157,0.182,0.326,0,513,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.376623377,0.46958457,0.964285714,1
515,0.0562,0.274,0.31,0,515,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.002597403,0.810830861,0.907142857,1
518,0.208,0.105,0.251,0,518,Not eroded,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0.565862709,0.183976261,0.696428571,1
522,0.186,0.216,0.267,3,522,Not eroded,0,0,1,0,1,0,1,0,1,0,1,-5.11E-08,1.90E-06,1.38E-06,2.35E-06,7.83E-07,1,0.0042,1,1,0,0,0,0.484230056,0.595697329,0.753571429,1
523,0.274,0.158,0.269,0,523,Not eroded,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0.810760668,0.380563798,0.760714286,1
525,0.254,0.232,0.326,0,525,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.736549165,0.65504451,0.964285714,1
527,0.286,0.214,0.23,5,527,Not eroded,0,0,1,0,1,0,0,0,0,0,0,1.49E-06,-3.05E-06,6.66E-06,7.48E-06,1.50E-06,0,0.0134,0,1,0,0,0,0.85528757,0.588278932,0.621428571,1
532,0.0709,0.317,0.259,4,532,Not eroded,0,0,1,0,1,0,1,0,1,0,1,2.60E-07,-9.48E-08,8.97E-08,2.91E-07,7.28E-08,0,0.000521,1,1,0,0,0,0.057142857,0.970326409,0.725,1
533,0.324,0.156,0.294,0,533,Not eroded,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0.996289425,0.373145401,0.85,1
534,0.0567,0.115,0.32,0,534,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.00445269,0.221068249,0.942857143,1
535,0.0758,0.056,0.259,6,535,Not eroded,0,0,1,0,1,0,1,0,1,0,1,2.71E-07,-8.32E-07,9.49E-08,8.80E-07,1.47E-07,0,0.00157,0,0,0,0,0,0.075324675,0.002225519,0.725,1
544,0.264,0.219,0.326,4,544,ERODED,1,1,1,1,1,1,1,1,1,1,1,4.14E-05,1.09E-05,-1.49E-05,4.53E-05,1.13E-05,0,0.081,1,1,0,0,0,0.773654917,0.606824926,0.964285714,1
551,0.289,0.174,0.322,0,551,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.866419295,0.439910979,0.95,1
552,0.17,0.147,0.31,0,552,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.424860853,0.339762611,0.907142857,1
553,0.0777,0.184,0.234,5,553,Not eroded,0,0,1,0,1,0,1,0,0,0,0,1.48E-07,-5.11E-08,2.29E-08,1.58E-07,3.16E-08,0,0.000283,0,1,0,0,0,0.082374768,0.477002967,0.635714286,1
557,0.156,0.0953,0.307,0,557,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.372912801,0.147997033,0.896428571,1
563,0.124,0.325,0.256,4,563,Not eroded,0,0,1,0,1,0,1,0,1,0,1,2.77E-08,-7.60E-07,4.01E-09,7.60E-07,1.90E-07,0,0.00136,1,1,0,0,0,0.254174397,1,0.714285714,1
565,0.277,0.217,0.299,0,565,Not eroded,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0.821892393,0.599406528,0.867857143,1
566,0.282,0.21,0.288,0,566,Not eroded,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0.840445269,0.573442136,0.828571429,1
570,0.267,0.136,0.258,0,570,Not eroded,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0.784786642,0.298961424,0.721428571,1
571,0.271,0.106,0.311,0,571,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.799628942,0.18768546,0.910714286,1
575,0.196,0.257,0.235,4,575,Not eroded,0,0,1,0,1,0,1,0,0,0,0,3.78E-07,1.46E-06,1.28E-06,1.98E-06,4.95E-07,0,0.00354,1,1,0,0,0,0.521335807,0.747774481,0.639285714,1
577,0.056,0.214,0.281,0,577,Not eroded,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0.001855288,0.588278932,0.803571429,1
579,0.225,0.0561,0.237,3,579,Not eroded,0,0,1,0,1,0,1,0,0,0,0,-3.13E-08,-4.08E-07,2.14E-07,4.62E-07,1.54E-07,1,0.000826,1,1,0,0,0,0.628942486,0.002596439,0.646428571,1
580,0.0912,0.195,0.276,0,580,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.132467532,0.517804154,0.785714286,1
581,0.233,0.168,0.274,5,581,Not eroded,0,0,1,0,1,0,1,0,1,0,1,2.47E-06,-1.95E-06,6.35E-06,7.09E-06,1.42E-06,0,0.0127,0,1,0,0,0,0.658627087,0.417655786,0.778571429,1
582,0.276,0.169,0.246,0,582,Not eroded,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0.818181818,0.421364985,0.678571429,1
584,0.216,0.225,0.289,5,584,Not eroded,0,0,1,0,1,0,1,0,1,0,1,-2.54E-06,4.94E-06,-1.25E-06,5.69E-06,1.14E-06,0,0.0102,0,1,0,0,0,0.59554731,0.629080119,0.832142857,1
585,0.21,0.138,0.252,3,585,Not eroded,0,0,1,0,1,0,1,0,1,0,1,-2.05E-07,-1.08E-06,-8.27E-07,1.38E-06,4.58E-07,1,0.00247,1,1,0,0,0,0.573283859,0.306379822,0.7,1
589,0.195,0.186,0.237,0,589,Not eroded,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0.517625232,0.484421365,0.646428571,1
592,0.25,0.305,0.259,0,592,Not eroded,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0.721706865,0.925816024,0.725,1
596,0.178,0.173,0.239,4,596,Not eroded,0,0,1,0,1,0,1,0,0,0,0,-7.33E-08,1.94E-06,1.84E-06,2.68E-06,6.70E-07,0,0.00479,1,1,0,0,0,0.454545455,0.43620178,0.653571429,1
597,0.233,0.0561,0.247,4,597,Not eroded,0,0,1,0,1,0,1,0,1,0,0,1.00E-07,-7.61E-07,1.96E-07,7.92E-07,1.98E-07,0,0.00142,1,1,0,0,0,0.658627087,0.002596439,0.682142857,1
599,0.247,0.0832,0.313,0,599,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.710575139,0.103115727,0.917857143,1
600,0.138,0.0562,0.318,0,600,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.306122449,0.002967359,0.935714286,1
604,0.302,0.157,0.246,0,604,Not eroded,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0.914656772,0.376854599,0.678571429,1
607,0.188,0.179,0.254,0,607,Not eroded,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0.491651206,0.458456973,0.707142857,1
610,0.088,0.224,0.279,0,610,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.120593692,0.62537092,0.796428571,1
611,0.211,0.252,0.244,0,611,Not eroded,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0.576994434,0.729228487,0.671428571,1
612,0.187,0.198,0.302,0,612,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.487940631,0.528931751,0.878571429,1
616,0.213,0.216,0.294,4,616,Not eroded,0,0,1,0,1,0,1,0,1,0,1,1.16E-05,6.39E-07,1.37E-06,1.17E-05,2.93E-06,0,0.0209,1,1,0,0,0,0.584415584,0.595697329,0.85,1
617,0.222,0.065,0.233,4,617,Not eroded,0,0,1,0,1,0,1,0,0,0,0,-4.47E-08,2.31E-07,-7.84E-08,2.48E-07,6.20E-08,0,0.000444,1,1,0,0,0,0.617810761,0.035608309,0.632142857,1
618,0.22,0.0565,0.228,0,618,Not eroded,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0.61038961,0.004080119,0.614285714,1
619,0.149,0.289,0.25,3,619,Not eroded,0,0,1,0,1,0,1,0,1,0,0,1.07E-06,-8.33E-07,-6.30E-07,1.49E-06,4.98E-07,1,0.00267,1,1,0,0,0,0.346938776,0.866468843,0.692857143,1
620,0.234,0.104,0.293,0,620,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.662337662,0.180267062,0.846428571,1
623,0.15,0.263,0.236,0,623,Not eroded,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0.350649351,0.770029674,0.642857143,1
626,0.181,0.282,0.28,0,626,Not eroded,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0.46567718,0.840504451,0.8,1
627,0.149,0.299,0.309,0,627,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.346938776,0.903560831,0.903571429,1
630,0.0947,0.201,0.292,0,630,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.145454545,0.540059347,0.842857143,1
631,0.303,0.157,0.234,0,631,Not eroded,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0.918367347,0.376854599,0.635714286,1
636,0.301,0.165,0.24,0,636,Not eroded,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0.910946197,0.40652819,0.657142857,1
639,0.243,0.149,0.288,4,639,Not eroded,0,0,1,0,1,0,1,0,1,0,1,-6.08E-07,1.09E-06,2.60E-06,2.89E-06,7.22E-07,0,0.00517,1,1,0,0,0,0.695732839,0.347181009,0.828571429,1
643,0.213,0.0571,0.327,0,643,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.584415584,0.006305638,0.967857143,1
646,0.0646,0.2,0.255,4,646,Not eroded,0,0,1,0,1,0,1,0,1,0,1,6.98E-08,1.51E-07,4.45E-08,1.72E-07,4.30E-08,0,0.000308,1,1,0,0,0,0.033766234,0.536350148,0.710714286,1
654,0.269,0.169,0.259,0,654,Not eroded,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0.792207792,0.421364985,0.725,1
657,0.244,0.196,0.29,0,657,Not eroded,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0.699443414,0.521513353,0.835714286,1
660,0.324,0.265,0.267,3,660,Not eroded,0,0,1,0,1,0,1,0,1,0,1,-2.96E-06,-1.55E-06,3.43E-07,3.36E-06,1.12E-06,1,0.00601,1,1,0,0,0,0.996289425,0.777448071,0.753571429,1
661,0.325,0.0656,0.227,3,661,Not eroded,0,0,1,0,1,0,0,0,0,0,0,6.54E-07,2.33E-07,-3.97E-07,8.00E-07,2.67E-07,1,0.00143,1,1,0,0,0,1,0.037833828,0.610714286,1
664,0.215,0.202,0.332,0,664,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.591836735,0.543768546,0.985714286,1
670,0.213,0.312,0.254,4,670,Not eroded,0,0,1,0,1,0,1,0,1,0,1,-5.48E-08,-2.54E-07,-1.44E-07,2.98E-07,7.44E-08,0,0.000533,1,1,0,0,0,0.584415584,0.951780415,0.707142857,1
673,0.23,0.193,0.234,3,673,Not eroded,0,0,1,0,1,0,1,0,0,0,0,-2.51E-06,1.08E-06,-3.53E-07,2.76E-06,9.20E-07,1,0.00494,1,1,0,0,0,0.647495362,0.510385757,0.635714286,1
677,0.305,0.216,0.335,0,677,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.925788497,0.595697329,0.996428571,1
679,0.252,0.164,0.29,3,679,Not eroded,0,0,1,0,1,0,1,0,1,0,1,3.81E-06,7.81E-06,-1.35E-06,8.79E-06,2.93E-06,1,0.0157,1,1,0,0,0,0.729128015,0.402818991,0.835714286,1
683,0.25,0.101,0.232,0,683,Not eroded,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0.721706865,0.169139466,0.628571429,1
686,0.0939,0.0558,0.304,3,686,Not eroded,0,0,1,0,1,0,1,0,1,0,1,3.46E-07,-6.92E-07,-1.81E-08,7.74E-07,2.58E-07,1,0.00138,1,1,0,0,0,0.142486085,0.00148368,0.885714286,1
688,0.324,0.0563,0.302,0,688,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.996289425,0.003338279,0.878571429,1
691,0.0647,0.223,0.229,6,691,Not eroded,0,0,1,0,1,0,0,0,0,0,0,1.00E-07,1.28E-07,2.55E-07,3.02E-07,5.04E-08,0,0.00054,0,0,0,0,0,0.034137291,0.621661721,0.617857143,1
695,0.224,0.219,0.283,5,695,Not eroded,0,0,1,0,1,0,1,0,1,0,1,-5.33E-06,-7.79E-07,3.46E-05,3.50E-05,7.01E-06,0,0.0626,0,1,0,0,0,0.625231911,0.606824926,0.810714286,1
703,0.146,0.325,0.241,3,703,Not eroded,0,0,1,0,1,0,1,0,1,0,0,3.70E-07,-7.00E-07,-1.98E-07,8.17E-07,2.72E-07,1,0.00146,1,1,0,0,0,0.33580705,1,0.660714286,1
705,0.1,0.297,0.272,0,705,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.165120594,0.896142433,0.771428571,1
707,0.314,0.245,0.296,3,707,Not eroded,0,0,1,0,1,0,1,0,1,0,1,-2.54E-06,4.09E-06,8.20E-07,4.88E-06,1.63E-06,1,0.00873,1,1,0,0,0,0.959183673,0.703264095,0.857142857,1
708,0.13,0.0894,0.238,3,708,Not eroded,0,0,1,0,1,0,1,0,0,0,0,4.02E-07,5.06E-07,2.07E-07,6.78E-07,2.26E-07,1,0.00121,1,1,0,0,0,0.276437848,0.12611276,0.65,1
710,0.208,0.24,0.229,0,710,Not eroded,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0.565862709,0.684718101,0.617857143,1
712,0.323,0.227,0.281,0,712,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.99257885,0.636498516,0.803571429,1
713,0.228,0.211,0.239,4,713,Not eroded,0,0,1,0,1,0,1,0,0,0,0,-1.09E-06,-3.70E-06,1.86E-06,4.28E-06,1.07E-06,0,0.00766,1,1,0,0,0,0.640074212,0.577151335,0.653571429,1
714,0.13,0.283,0.229,0,714,Not eroded,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0.276437848,0.84421365,0.617857143,1
715,0.0837,0.056,0.247,6,715,Not eroded,0,0,1,0,1,0,1,0,1,0,0,3.01E-07,-8.99E-07,2.50E-07,9.80E-07,1.63E-07,0,0.00175,0,0,0,0,0,0.104638219,0.002225519,0.682142857,1
718,0.183,0.203,0.281,5,718,Not eroded,0,0,1,0,1,0,1,0,1,0,1,-9.54E-07,5.10E-07,1.37E-06,1.75E-06,3.49E-07,0,0.00313,0,1,0,0,0,0.47309833,0.547477745,0.803571429,1
729,0.215,0.0866,0.283,4,729,Not eroded,0,0,1,0,1,0,1,0,1,0,1,1.14E-07,2.01E-06,-2.63E-07,2.03E-06,5.08E-07,0,0.00363,1,1,0,0,0,0.591836735,0.115727003,0.810714286,1
731,0.207,0.122,0.233,6,731,Not eroded,0,0,1,0,1,0,1,0,0,0,0,7.30E-07,2.45E-06,-1.88E-07,2.56E-06,4.27E-07,0,0.00458,0,0,0,0,0,0.562152134,0.247032641,0.632142857,1
732,0.135,0.244,0.285,0,732,Not eroded,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0.294990724,0.699554896,0.817857143,1
733,0.205,0.185,0.238,4,733,Not eroded,0,0,1,0,1,0,1,0,0,0,0,-6.89E-07,1.57E-06,2.63E-06,3.14E-06,7.85E-07,0,0.00562,1,1,0,0,0,0.554730983,0.480712166,0.65,1
737,0.324,0.203,0.296,0,737,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.996289425,0.547477745,0.857142857,1
738,0.16,0.15,0.325,0,738,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.387755102,0.350890208,0.960714286,1
742,0.127,0.325,0.238,3,742,Not eroded,0,0,1,0,1,0,1,0,0,0,0,5.49E-07,-3.59E-07,4.33E-07,7.86E-07,2.62E-07,1,0.00141,1,1,0,0,0,0.265306122,1,0.65,1
744,0.161,0.138,0.235,0,744,Not eroded,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0.391465677,0.306379822,0.639285714,1
760,0.108,0.323,0.294,0,760,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.194805195,0.992581602,0.85,1
762,0.0982,0.138,0.291,0,762,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.158441558,0.306379822,0.839285714,1
764,0.0845,0.19,0.269,0,764,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.107606679,0.49925816,0.760714286,1
767,0.294,0.151,0.325,0,767,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.884972171,0.354599407,0.960714286,1
768,0.257,0.212,0.247,5,768,Not eroded,0,0,1,0,1,0,1,0,1,0,0,-1.12E-05,9.87E-06,-6.99E-05,7.15E-05,1.43E-05,0,0.128,0,1,0,0,0,0.747680891,0.580860534,0.682142857,1
777,0.165,0.247,0.331,0,777,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.406307978,0.710682493,0.982142857,1
779,0.0758,0.209,0.279,0,779,ERODED,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0.075324675,0.569732938,0.796428571,1
